id,text,manual_label
a72846bb-5b55-4983-bc3d-a22047d87509,DfE Research & Analysis - Identifying and supporting the needs of children with SEND in mainstream settings Findings from a series of rapid evidence assessments on what works to identify and support the needs of children and young people with SEND in mainstream and early years settings.,
9ccfb9aa-bada-4fed-9b61-ab52eac67450,"Ofsted Big Listen Ofsted chief will put disadvantaged children first, as he launches 'Big Listen' to hear from parents and professionals and will launch a strand of the consultation specifically aimed at children later this month. Ofsted Big Listen",
bb29f0cc-5188-4bcc-8989-3cc0df7c3db9,Bridget Phillipson's speech at the Confederation of School Trusts (CST) Conference sets out some principles upon which the government's reforms will be based Speech,
098d4f0f-8d62-43db-b589-f372a6da0e05,"Ofsted - Ofsted to strengthen inspections through new team structures School and FE inspections will be led by current His Majesty's Inspectors, or OIs with recent HMI experience, drawing on their more in-depth inspection expertise and training.",
354625aa-f2e6-4802-b417-67c7bf6b03e9,"Office for Science - Routes for academic engagement with Government Guide on how to use academic expertise to make an impact on national priorities. This can range from responding to one of the government's areas of research interest to undertaking an internship, fellowship or apprenticeship.",
17f6595b-5405-4414-8e01-897d5686bc96,Consultation: Curriculum for Wales: continuing the journey We want your views on guidance to replace the 'The journey to curriculum roll-out' section of the Curriculum for Wales Framework guidance. gov.wales report,
9eaa996f-9c68-4c8b-a13e-911fcc179550,Education Wales events - Shape the future of digital skills education in Wales National network conversation on the Digital Competence Framework (DCF),
0db2879f-5649-4cd8-828c-8cb4eda636de,Education Wales blog - Embedding the Enabling Learning Guidance in Wales a blog introducing the Enabling learning National Network Conversations (NNC) which welcomed practitioners from across Wales to share how they are applying the new guidance in their settings.,
8951c2c2-ec28-4bd4-8f95-570ed34f6cb4,Welsh Government Blog - How is Estyn changing its approach to Inspection under Curriculum for Wales? – Insights from a Peer Inspector. Ceri Richmond,
a54ae15b-cd3b-4dd1-8975-a8bf8ece04c1,"The Scottish government has announced its 2023-24 Programme for Government, This will see the creation of an educational exchange programme – building on the initial ""test and learn"" project taking place this academic year – and a period of development working towards a new funding model for post-school education. https://www.gov.scot/publications/programme-government-2023-24/",
c2699261-58c2-48b4-b556-059953c31d43,"Scottish Government - Scrapping the two child limit to help end child poverty The Scottish Government will effectively scrap the impact of the two-child limit from 2nd March 2026, Social Justice Secretary Shirley-Anne Somerville has confirmed.",
f2614a1f-a459-4266-a07e-7cb118c95d30,"Scottish Government - Child poverty in Scotland falls Annual statistics published today show that compared with the previous year's statistics, relative child poverty in 2023-24 reduced from 26% to 22% in Scotland while absolute child poverty fell from 23% to 17%. UK Poverty statistics published today show levels of relative child poverty at 31% and absolute child poverty at 26%.",
0bef656c-70e2-4802-9bb7-d0d7353829b9,Scottish Government - Summary Statistics for Schools in Scotland 2023 Supplementary Statistics Published New measure of persistent absence included.,
2d52eff7-c276-43fc-b07c-5d1d9f298b29,Why are Britain's kids refusing to go to school? As a new school year begins more children than ever were worried about returning. What's being done to get them into the classroom – and is that always the best idea? https://www.theguardian.com/education/2023/sep/02/children-are-holding-a-mirror-up-to-us-why-are-britains-kids-refusing-to-go-to-school,
eed0e947-75dd-4633-a0f5-06467e701961,"The devastating impact Covid and austerity had on children in England As children's services leaders call for a national plan of action, The Guardian looks at four key affected areas of policy",
334d2bb1-0515-4d19-8166-cc6d4d73c202,"Fix SEN funding to avoid 'absurd' council deficits in England, IFS says Thinktank calls on government to set a long-term vision for radical change Read the IFS report",
9ad9e3e2-c27b-40cb-8028-a33abaedf14f,Gillian Keegan plans to ban mobile phones from English schools Guardian report,
2bd22019-96c0-48f1-b1e9-fb4ccbeaf0cb,"Education priorities in the next general election The Education Policy Institute, funded by the Nuffield Foundation, is providing a summary of the best evidence on current education challenges and effective policy interventions in order to assist political parties in drawing up their manifesto pledges on education. https://epi.org.uk/publications-and-research/education-priorities-in-the-next-general-election/",
7f03e3a9-cd70-4b8e-a3cc-187b8d5761d7,EPI Event - Education priorities in the 2024 general election 25th June 2024 09:30-11:30 - London Email to request an invitation. A panel of speakers will discuss the political parties' education-related pledges to review how well they are aligned with the evidence and whether they are likely to tackle key challenges facing the sector.,
0c4b8176-3306-4f5d-aa5f-464e493d907a,EPI – Reforming Accountability A new paper published by the Education Policy Institute sheds light on the flaws of the current accountability system and calls for a fairer and more holistic approach to measuring school effectiveness.,
39f3a21b-d637-4361-be68-536ce723bae9,*For Labour conference pass holders only https://epi.org.uk/events/labour-party-conference-prioritising-equality-education-policy-as-a-lever-to-tackling-disadvantage-and-inequalities/,
7e3db7c4-3aa1-4c73-9d28-26be91ae1664,Normal working hours: Monday – Thursday 8am – 5.30pm,
8e9a20f3-23ed-4cb2-9618-1e7bd992a284,Normal working hours: Monday – Thursday 8am – 5.30pm,
587c01cd-993e-4955-a014-f6837c27a5a9,"Next event: 19 October 2023, 5:30 pm–7:00 pm Practical policies or bright ideas? How particular topics get to the front of the policy queue Register for the event",
142d6190-da40-47c4-b41b-6c8a44a78ac0,NI teaching unions accept formal pay offer to bring starting wages in line with England Belfast Telegraph,
66afd84a-5fc1-4ee3-acc0-737603fbdf2a,"Belfast Telegraph - Third of children in NI have too few places to play, survey reveals Survey carried out by PlayBoard NI, the lead organisation for the development and promotion of play.",
fdf3bf4f-6d6b-4e96-8d46-da7cc1f9ba4a,"Belfast Telegraph - Majority of school staff have seen pupils arriving in dirty uniforms – poll Brand smol, in collaboration with The Hygiene Bank, has launched a Clean Up Child Hygiene Poverty campaign which is calling on the government to address the issue in its upcoming Child Poverty Strategy. The campaign, which has been supported by the NASUWT teaching union, is calling on members of the public to write to their local MP to bring child hygiene poverty to the attention of the taskforce.",
f06f870f-5af2-4091-8cdf-4921a7f3d783,DfE NI - Education Minister announces research study evaluating how AI tools can support literacy a new major research study to evaluate how AI tools can support literacy among disadvantaged pupils and those with Special Educational Needs.,
b7c41fb0-5a01-4b91-a750-fdbe01ddc64c,DfE NI - Launches New Integrated Education Strategy and Action Plan The new Strategy for Integrated Education 2025–2030 has been developed following public consultation and through collaboration with key sector representatives.,
16917dcc-be05-4f84-8788-a9072130ef59,NI Department of Education - Investment programme in school facilities will support children with Special Educational Needs across Northern Ireland Education Minister Paul Givan has announced a wide-ranging programme of significant and sustained capital investment for the development of school facilities to support children with Special Educational Needs (SEN) across Northern Ireland.,
36061638-b7a8-41c0-a1d6-8c88c7ceb5cd,INQUIRY: Commons Public Bill Committee - Children's Wellbeing and Schools Bill: call for evidence The Public Bill Committee is now able to receive written evidence. It will meet for the first time on 21 January and report 11 February.,
5a3eee41-886a-4c60-9d53-87fc31c8ca8e,"Hansard update - Children's Wellbeing and Schools Bill debated in the Lords Committee stage, the first chance for line by line examination of the bill, began on Tuesday 20 May.",
9c3098ac-d4a8-4ec5-a231-e0df6b7442ef,Persistent absence and support for disadvantaged pupils House of Commons Education Committee https://committees.parliament.uk/publications/41590/documents/205047/default/,
6e969ee7-2287-4957-9cc7-950573b1b93c,UPEN - From caravan to campus: Storytelling as a bridge between research and policy Richard O'Neill,
7f074f90-ac12-4c6d-80c2-bc9394b2251c,"UPEN blog - Beyond a ""niche activity"": the birth of UPEN and the growth of collaboration in academic-policy engagement Olivia Stevenson, Deputy Director of UCL Public Policy and UPEN co-founder UPEN has come a long way since its inception in 2018. Looking forward to the future with new funding, and a look back on and the story of UPEN's creation.",
e5ab712b-1ca8-4fd9-be25-16bd1460a222,"The Conversation - Children need more say in their education – here's why it matters Yana Manyukhina, Dominic Wyse, UCL The team wanted to understand how much agency children have in their education, and what difference it makes when they do.",
3891aab1-e967-4cf7-b597-a1b3ac9ec340,"- and why whole school initiatives tackling mental health may matter more The Conversation - analysis from Gemma McKenna, University of Birmingham",
7778a59a-4561-4242-8ca7-8ca34343d861,"The Conversation - Schools are using research to try to improve children's learning – but it's not working Opinion piece on the English approach to ""research informed"" education by Sally Riordan",
bc664b7d-5147-4c32-a968-65a896539860,"The Conversation - 'When you've got nothing in your belly, you can't concentrate': teachers on the food banks they run in schools Operating a food bank requires significant time, energy and funding, none of which are recognised in education policy, or by Ofsted, the schools inspectorate.",
217f2f20-70a1-484a-81ff-8f43fee09fc4,"FFT - School absences, exclusions and crime amongst high-achieving children from disadvantaged backgrounds High-achieving disadvantaged pupils consistently have higher absence rates than their equally able but more socio-economically advantaged peers. This blog post considers the implications.",
3adad2dc-4af7-444b-888d-d543d4fe70fa,"FFT Education Data Lab - The effect on absence of going to a new school In this blog, FFT look at how absence changes within the academic year and then go on to look at whether patterns of absence across years and terms were different in middle schools compared to secondary schools that admit pupils at age 11.",
b37964e4-eb66-4a96-9596-6503462309a5,"Placecast - A new podcast launches from the UKRI funded Local Policy Innovation Partnership Hub (LPIP) Described as ""essential listening for those keen to explore the ins and outs of knowledge mobilisation for influence in central and local government."" The first podcast considers why the relationship between Whitehall and place isn't working and what could be done to address this.",
23e37eeb-9362-438b-8ad5-e25f0fa1a758,The Local Policy Innovation Partnership (LPIP): A Reflection on the Launch Event Rebecca Riley This blog post looks at the launch of the Local Policy Innovation Partnership (LPIP) and provides a summary of the emerging themes from the post-event sessions and details on the 4 new partnerships. Read,
484026d4-8738-4f06-9522-35a821b0cf5d,"Nuffield Foundation - New programme launch: Grown Up? Journeys to adulthood Evidence gaps remain in our understanding of young people's lives due to lag-time for some data sources, limited insight into how different digital technologies and artificial intelligence are used and insufficient knowledge of how place affects opportunities. It's time to ask: are we really talking about the same old generational divides or are young people today living through a distinct set of circumstances that warrant not just concern, but greater understanding and support?",
6ecb4eaa-eb9d-4bdd-9ec5-fd99a5dca455,Nuffield Foundation - Connecting mental health and education Alice Reeves and Josh Hillman Post on the relationships between young people's mental health and their education.,
6d98ab76-fa66-4f3f-ad50-8f435d292580,"BERA event - Exploring pupil achievement and underachievement by place and socioeconomic disadvantage in England and Wales 28 Mar 2025 10.00-16.00, University of Warwick Speakers include Feyisa Demie of ERP project 'Investigating the recruitment and retention of ethnic minority teachers' and Tom Perry of ERP project 'Sustainable school leadership: comparing approaches to the training, supply and retention of senior school leaders across the UK.'",
3eb8a509-23b0-4742-a681-701fa1174663,Event - BERA - Showcasing collaborative research partnerships: Practitioner Researcher and Higher Education Professionals 12 June 5.30-7.00pm online Register,
8803b388-323f-45d5-b933-957e26fd94ad,"OECD event - The teaching profession reimagined: From classroom innovation to system-level transformation 10 June 3pm (London time) Drawing on insights from the OECD's New Professionalism and the Future of Teaching project, this webinar will bring together educators and researchers to explore how innovation can take root and thrive in classrooms, across schools and throughout entire education systems. Register here",
7b7cc3d6-b3eb-4408-860b-898143942351,"OECD - Reimagining Education, Realising Potential Students face a future filled with uncertainty and change. For education systems to continue to remain relevant, they must empower students to navigate these changes and succeed in the future by equipping them with the requisite knowledge, skills, attitudes and values. Teachers are key enablers of this endeavour, and it is imperative that governments and teacher organisations collaborate to support teachers in exploring and enacting pedagogies, and designing learning environments that support student attainment of future-ready competencies, through policies, processes and teacher professional development.",
1775fa9d-d0de-4be6-9e61-f466f7131eb2,NFER Event – Disadvantaged Policy webinar Thursday 22 February 2024 – 11am Online,
8b7dab4c-78ba-4c5d-883c-6b2009a23a6e,"NFER blog - We can't close the disadvantage gap if we don't know what's driving it Jude Hillary Reducing the attainment gap has been a priority for several recent governments. This week's release of new data on secondary school attainment outcomes for 2023/24 should be a key metric for judging their progress on this priority. Sadly, the measure just isn't fit for that purpose.",
a71b2e42-750c-4600-9791-f8cf399e7267,TES - Sats: Wellbeing and behaviour warning ahead of tests Primary school leaders say the pandemic is still impacting Year 6 pupils as they prepare for assessment this term and the transition to secondary school Cerys Turner,
fb0e9989-0a17-493e-bc65-f94f92e99689,"TES - What we can learn from Canada about SEND Across the Atlantic better integration and stronger collaboration provide a fairer system for all, writes one MP who is part of a Commons committee investigating the SEND support crisis",
d96e83a6-cbdb-4200-b012-54c094b3e37b,Rise in illness absence due to anxiety School leaders have called for the government to redouble efforts to address growing pupil mental health problem since pandemic TES page (subscription required),
c1bb5b83-0e6f-4c97-9061-67dd41c57305,"Alternative Big Listen - ABC respond to Ofsted accepting things need to be simplified TES - Ofsted report cards 'unfit for purpose', finds 'alternative' consultation TES - Ofsted's inspection changes should be thrown out",
9422ca2d-5615-4215-8ba6-c76b5c322907,Labour Labour Party Education Policies: Ranked by Teachers! TeacherTapp - https://teachertapp.co.uk/articles/labour-party-policies-ranked-comparative-judgement/,
2174af88-80d8-4dd0-b341-9daae409d2f6,"BBC News - 'We don't just teach - we clothe the kids, feed them and brush their teeth' BBC News commissioned survey tool Teacher Tapp, external to ask teachers and school leaders in England about the extra support their schools are providing for children. Teachers told the BBC that financial hardship, housing and mental health struggles are the issues schools have been helping families with the most over the last two years.",
24fdb581-5565-48fb-aa07-670912c5317b,"Labour Party Education Policies: Ranked by Teachers! TeacherTapp - https://teachertapp.co.uk/articles/labour-party-policies-ranked-comparative-judgement/ Report prepared for the Child of the North All-Party Parliamentary Group (APPG) highlights how a failure to address childhood inequality is creating a ""conveyor belt of disadvantage."" Also includes a chapter on how universities can work with LAs APPG Report - https://www.thenhsa.co.uk/app/uploads/2023/09/APPG-REPORT-SEPT-23.pdf Report - https://www.york.ac.uk/news-and-events/news/2023/research/child-of-north-report/",
5b7ace51-86f9-4aa2-b7b9-b6171e29945a,Teacher Tapp – Practitioner response to policies announced in conference season Blog post,
26f478d6-6c59-44c0-bc81-40eed4a8a69b,DfE - National pupil projections The secondary school population is projected to start declining slowly from 26/27.,
c64cb851-9f87-4b09-be9f-571d00a805e2,The Big Issue - Lord John Bird demands Labour set child poverty reduction targets in Children's Bill amendment The Big Issue founder has put forward an amendment to the Children's Wellbeing and Schools Bill to 'hold Labour's feet to the fire' and compel govt to set targets for reducing child poverty,
91e362e3-fea1-4ef5-83dd-6481f535f7ad,"CCT members roundtable events CCT have been running a series of roundtable events for their members on the Ofsted consultation, in support of The Teaching Commission and as part of their Rethinking Curriculum campaign. The latest, DfE Primary Curriculum Roundtable for members and Fellows of the college will be co-hosted with Sir Kevan Collins. More They have also just published a blog on The power of community engagement in our schools , a contribution to resetting the agenda in education, using the professional voice.",
2632b516-8632-4e33-ab08-d729028964e1,"BBC - Attainment gap widens in Scottish schools Scottish Education Secretary Ruth Gilruth told BBC Scotland News progress on closing the attainment gap was being made, but that the increase was ""disappointing"". She said: ""It is important to distinguish today's (25 Feb) statistics on S4 leavers from overall progress made to close the attainment gap in Scotland.",
f6b39057-63c0-4f77-82a4-24e3a623ed0e,"Parliament POSTnote - Approved work: Support for neurodivergent children and young people This POSTnote will outline support available for neurodivergent children and young people in healthcare and education. It could draw together evidence around the benefits of support. It could consider barriers to accessing support, and the implications of these.",
19b9ddf4-1541-49f0-8cdf-ee83b89cd402,Linkedin newsletter – Julian Grenier -Early Years Evidence in Action - 7 essential reads about research and practice in the early years Subscribe,
4ce69729-4255-4f05-916a-49afecc6f44b,"Schools APPG with APPG for Parents Meeting - 'The Missing Chapter' and the Child Poverty Strategy 25 March, Parliament 10.30am This session will explore research by Parentkind, supported by the NEU, on parental and family experiences of poverty. The findings highlight the hidden costs of schooling as a critical child poverty issue and recommend its inclusion in the upcoming Child Poverty Strategy.",
9407f618-d7fc-4588-bf28-2bb6ba2a3ecc,"IFS - Support for children with disabilities and special educational needs Eduin Latimer, Luke Sibieta & Darcey Snape Ahead of an anticipated autumn White paper, this report looks at trends, demographics and outcomes for children receiving support for special educational needs and disabilities, in schools and through the benefit system",
f518d316-e600-4854-8b53-3c0093ac917b,Child Poverty Action Group - 'There is only so much we can do' School staff in England on the impact of poverty on children and school life - September 2023 https://cpag.org.uk/sites/default/files/files/policypost/Education_Anti-Poverty_Coalition_Report_2023.pdf,
672cd665-de7b-47a9-9a6b-e859bfd66bec,Children's Commissioner – The Big Conversation podcast A podcast series sharing the voices and views of England's children with top decision makers.,
caaf5272-5e18-42f8-9f9c-13d6cb5f918f,"Creating a healthy ecosystem for England A report for Foundation for Education Development by David Jaffa, 12th October, 2022 Innovate-Ed News podcast: New shadow schools minister speaks to Tes Join the Tes News team as they discuss an exclusive interview with Labour's new shadow schools minister, Catherine McKinnell TES",
b38184c4-4301-4000-bb22-f6e3ed64ca42,"Centre for Young Lives report – Everyone included Defines an inclusive education system, including elements such as culturally sensitive behaviour policy, pupil voice, strong links to local communities and community partners.",
d733e51e-8a74-4fb4-8392-a511c882d9d7,"CAPE - Building a National Agenda for Regional Academic-Policy Engagement A report exploring different emerging models for regional academic-policy engagement, specific challenges of engagement at the regional policy level, and outlining conditions that will strengthen this.",
51220ed4-527b-487b-a841-b5e50357375a,CAPE - Hidden Talents: Core Competencies of Knowledge Mobilisers Working in Public Policy A report exploring the skills of those who work in roles supporting knowledge transfer between research and public policy.,
ed5cca7b-d180-483a-9a23-1f89718c1c00,"Children's Commissioner blog - No child should be homeless: how housing instability affects a child's GCSE grades The analysis uses DfE data on pupils' postcode changes and GCSE exam results. The findings, for pupils in Year 11 in academic year 2022/23, show that pupils whose home postcode never changed between Reception and Year 11 were those most likely to get five GCSEs passes, including English and maths, with 65% achieving this. Pupils with less stable housing did less well: just half (50%) of those with three home moves over their school career achieved 5 GCSEs including English and maths; and just over one-in-ten (11%) of those with ten moves.",
a0714830-daba-478a-9f39-d4384c89e3c7,The Confederation of School Trusts Publishes its National Survey of Trust leaders and highlights their priorities for the coming year 2025/26.,
307dbec6-88c1-4b8a-85bd-2dc02f05b382,NASUWT comments on Education (Scotland) Bill Comment on the publication of legislation to create a new body to replace the SQA and establish an independent school inspectorate.,
85fca1b7-8cd8-4fe2-a3c1-9a2a7f4db5d8,Gearing up for conference season: Lib Dems on Education https://www.libdems.org.uk/conference/motions/autumn-2023/f19,
d92ece5d-ee8d-468c-90fb-5abf05ad5eee,"Institute for Government - Policy making for left-behind groups: School readiness How can government start closing the opportunity gap in early years education? ""School readiness"" is a contested term, but this IFG report is setting out some of the issues and asking for evidence",
28f91bb6-3137-446c-a483-24be726ae3c9,"Welsh Parliament - Children, Young People and Education Committee (Stakeholder Event, Hybrid, Private) 15 May – 9.30 – 11.45 Children and Young People on the margins: Stakeholder discussion and consideration of the evidence The Committee will be holding a private stakeholder discussion as part of its inquiry into Children and Young People on the margins. The event will focus on the missing children element of the inquiry.",
ba127666-4f82-486d-8775-d50b94ff0442,"Edge submits evidence to the Curriculum and Assessment Review Their submission centres on the key areas Edge has been advocating on for the past two decades: a broader curriculum, recognition of essential skills, and true parity of esteem between academic and technical pathways. So, what can be improved about the education system?",
6a1f59c7-f28f-40a1-a6a4-0dfc0d319b52,"Tony Blair Institute - Tackling the Behaviour Challenge in England's Schools Schools in England now also face a burgeoning crisis of behaviour and safety, which threatens both to erode the progress that has been made and to further compound the problems that remain.",
e90a7b91-09f0-437e-96ba-7b08f2d4dd26,Why are so many more children missing school and what can we do about it? Neil Merrick Briefing note from local government – login required,
e5be40fe-e9bf-4169-9c9f-df6148e3d944,Child Poverty Action Group (CPAG) and Loughborough University's Centre for Research in Social Policy (CRSP) – The minimum cost of education in the UK New report on the minimum cost of education in the UK for parents sending their children to state school. Press release,
e71e06bf-de64-48c6-aa4f-a0d31d7b1d5a,"ASCL - The COVID-19 pandemic may be a thing of the past – its impact in schools is not Tim Oates CBE 'The impact of Covid is ""moving like a series of waves"" through the school system as secondaries grapple with reading difficulties and poorly-organised pupils and primaries tackle ""acute developmental needs"" among new starters, a new report has warned.'",
47d426e6-1573-4b39-86d3-b0de2a7731b3,"Institute for Government - Problems with the civil service risk frustrating the government's missions The new edition of Whitehall Monitor , and the first to be published under a Labour government, analysed progress made on the missions that underpin the government's early thinking on civil service reform.",
ddc9120d-9396-4c55-8f1a-37747c75a6b4,IPPR report - An electoral strategy for childcare Rachel Statham and Melanie Wilkes,
09983e40-3fb7-49f3-ab6f-f0eb76d7a842,Joseph Rowntree Foundation - Changing the narrative on wealth inequality New approaches to framing wealth inequality as a social problem could build political pressure for change.,
e7ae2098-30c0-49b6-8761-47be7c21ef83,Manchester Met – are looking to appoint a Research Fellow to undertake applied mixed methods research (such as implementation and process evaluations) Closing date: 18 July 2024,
79a619b1-60a4-4f4b-bbe3-91ccc2d887bf,"Mark Carney on his book Value(s)with Nick Macpherson Co-hosted by the Fairness Foundation with the Policy Institute at King's College London. In his recent book, Value(s): Building a Better World for All, former Governor of the Bank of England Mark Carney argues that fundamental problems – such as growing inequality in income and opportunity, mistrust of experts, and the existential threat of climate change – all stem from a common crisis in values. View the recording",
2ca0074d-aa30-44fd-b741-55eea946a081,"Bridget Phillipson speech in full: How Labour will fix the biggest barrier children face Shadow Education Secretary Bridget Phillipson has been talking about the need for parents to play their part in tackling absenteeism: ""Cheaper holidays, birthday treats, not fancying it today — these are no excuses for missing school."" The party has unveiled data showing more than one in four Year 7s risk missing the equivalent of half an academic year over the course of their secondary education. In her speech to the Centre for Social Justice, Phillipson said Labour would: Read the full speech",
2cef28ae-76ee-4dd5-bf7a-8395ac90662a,House of Lords Library research briefing - Children's Wellbeing and Schools Bill A summary of the changes proposed in the Children's Wellbeing and Schools Bill has been published by the House of Lords - it is scheduled for second reading in the House of Lords on 1 May 2025. The bill would make a number of changes to children's social care and schools. Read the summary here:,
7bc825e0-0409-4a92-9923-1cfb380df8b8,"Bennie Kara reflects on what diversity in the curriculum should really involve Reducing diversification and decolonisation to ""relevance"" is a gross misunderstanding of curriculum development. Interesting post from Julian Grenier, reporting on a research-to-practice approach to supporting children's talk in early years settings. See the post on Linkedin",
8c77ee0e-6fd4-45a4-a804-16452d53096b,"IPPR - Who is losing learning?: The case for reducing exclusions across mainstream schools Kiran Gill, Shaun Brown, Cristín O'Brien, Jenny Graham, & Efua Poku-Amanfo This report explores the rising tide of lost learning, and considers the economic case to invest in reducing escalations. Read the report",
627258fc-f7d8-4d36-9977-1dcd3874439a,SchoolsWeek - EEF projects to probe whether flexible working boosts retention Lucas Cumiskey Research projects will also investigate the impact of flexible schemes on pupils,
da543962-5360-44e9-a31e-185620d85ab3,"Teacher training framework changes will only be 'moderate', DfE says It follows a review of the evidence underpinning the initial teacher training and early career frameworks https://schoolsweek.co.uk/teacher-training-framework-changes-will-only-be-moderate-dfe-says/",
96a71c90-de89-49a0-bd1e-4703e555ee70,"Schools Week - A system-wide retention promise is key to solving the teacher crisis A new paper suggests a large part of the solution to the crisis is in the hands of school and trust leaders themselves Alice Gregson, Jane Creasy, Forum Strategy",
bf8f920a-47e9-4c8d-80b8-1ca293522bb1,"In an article in Schoolsweek, Carolyn Roberts, Headteacher of Thomas Tallis school and Co-director of The Prince's Teaching Institute, now known as PTI, argues that we can't recruit our way out of the recruitment crisis - teachers need confidence-building and support to flourish in education.",
0ec2a67c-559c-4eb5-91e5-8c642d07ecad,"Schools Week - Big MATs have highest teacher turnover, EPI finds EPI's report, T[The%20Features%20of%20Effective%20School%20Groups]he Features of Effective School Groups found that large trusts have highest levels of teacher turnover. In comparison to LA-maintained schools, academy trusts tend to be financially better-off. The report authors conclude ""This report shows there is no identifiable general optimal organisational structure for school groups."" More",
3758fc6b-b515-4ca0-b677-ebf66d5a3de9,"SchoolsWeek - DfE chief: 'We can support schools to be more efficient' Quizzed by MPs at a Public Accounts Committee meeting, senior civil servant, Susan Acland-Hood left many questions about school funding and delivering on the government's promise to recruit 6,500 new teachers unanswered.",
adecd3db-e11e-4dac-8fec-ac699f2a3a70,"SchoolsWeek - Phillipson: We'll introduce teacher pay 'floor – but no ceiling' Education secretary says academies will retain ability to pay staff more, despite having freedoms revoked",
47550b7c-1c1f-42d3-9cb3-db4a319ed88b,"NfER - Exploring the special schools workforce: What's the current picture? Michael Scott, NFER Special schools are a vital part of the education landscape in England, but relatively limited research has been done on the workforce in these schools. In this blog, NFER look at the workforce in state-funded special schools, teacher vacancy rates and data about teachers with qualified teacher status (QTS). The next piece will seek to understand teacher recruitment and retention in these schools by looking at the dynamics of the teacher workforce over the last five years.",
d7b597b0-5820-4c6e-853a-c552439e9584,NFER - 7th Teacher Labour Market in England Annual Report 2025 The NFER Annual Report highlights that England's school system faces a substantial and growing challenge of ensuring there are sufficient numbers of teachers employed in schools. Recruitment into initial teacher training (ITT) remains persistently poor. Guardian report,
4be03fc8-cf1e-4118-8151-b35c839a8bf9,"NFER Research - Policy options for a long-term teacher pay and financial incentives strategy Sarah Tang and Jack Worth examine the forecasted impacts and costs of different levels of pay and financial incentives on teacher supply in England. The project, funded by the Gatsby Foundation, uses a forecast and simulation model developed by NFER to predict the impact of different pay and financial incentive policy options on the recruitment and retention of teachers between 2023/24 to 2027/28. Report - https://www.nfer.ac.uk/policy-options-for-a-long-term-teacher-pay-and-financial-incentives-strategy",
77ac79f8-624d-44ba-8209-c30e0a1f0b6a,"NFER - Ethnic disparities in entry to teacher training, teacher retention and progression to senior leadership Juliet Kotonya, Dawson McLean, Chihiro Kobayashi, Katherine Aston and Jack Worth The teaching workforce in England does not reflect the ethnic diversity of the UK working-age population or of the pupil population that schools serve. Removing any bias in teacher recruitment, retention and promotion is essential to ensuring we have the most capable and qualified teachers.",
4981e983-67d6-46fb-b2e8-e056427077b2,"NFER - New research to provide insights on teacher supply crisis New NFER research on the teacher workforce in England, funded by the Nuffield Foundation, will analyse the progress being made towards meeting the teacher supply challenge.",
d2bac7d3-bcde-4cad-9fce-f15ba9172be7,"NFER - Shifting career motivations are not to blame for worsening teacher shortages Dawson McLean and Jack Worth reflect on new data showing how interest in teaching, and interest in 'pro-social' careers have changed over time.",
1183bb64-9f26-4542-a61d-aaa55fc6f073,NFER announce new research aiming to provide insight on ethnic diversity among teachers and leaders in English schools NFER's new study will seek evidence-based strategies on how to increase ethnic diversity within teaching and senior leadership roles in England and encourage a more inclusive education system. Funded by Mission 44 and echoing themes raised by Stephen Gorard's project https://www.nfer.ac.uk/press-releases/new-research-to-provide-insight-on-ethnic-diversity-among-teachers-and-leaders-in-english-schools/,
5ffb77ac-f7e3-430d-821b-c9a14b54afaa,Ofsted - Teachers' access to high quality training variable and reliant on access to 'Golden Thread' reforms Findings from phase 2 of its independent review of teachers' professional development in schools,
d99471d0-fa6c-4fc2-8592-a9a96efff2f6,Re pay awards: School Teachers' Review Body 33rd report: 2023 Recommendations from the School Teachers' Review Body on teachers' and school leaders' pay. https://www.gov.uk/government/publications/school-teachers-review-body-33rd-report-2023?utm_medium=email&utm_campaign=govuk-notifications-topic&utm_source=1d530482-c8fd-4bf0-bf58-87b0611c19d8&utm_content=daily,
2fc93cb8-6e57-4525-ad5d-52714759ccf9,DfE - Research and analysis - Early career framework induction evaluation Research reports presenting findings from a process evaluation of the national rollout of the early career framework (ECF) induction programmes.,
ac53ae25-d785-47b2-abd5-63d8e9583cbb,DfE - Working lives of teachers and leaders: wave 3 Findings from the third wave of the working lives of teachers and leaders survey.,
6b58211e-a0a9-47d7-bc14-7de9016002eb,"New taskforce to tackle teacher workload Government announces membership of taskforce working towards reducing teacher and leader workload, alongside support to embed flexible working. https://www.gov.uk/government/news/new-taskforce-to-tackle-teacher-workload",
def40c6f-570d-4086-bc87-0bb96da1b016,"DfE - Teacher and Leader development: ECF and NPQs 2022 Experimental statistics. Across 21-22 and 22-23, 63,484 NPQ courses were started, against a target of 150,000. The target to deliver the ECF to 50,000 teachers at ""any one time"" has been met, with c26,000 starts a year. But the rate of mentors trained has declined.",
8a2cb023-4472-4438-af1b-d54bec806e14,"BERA blog - Beyond school leadership: What makes success for CEOs of multi-academy trusts in England? Qian Liu & Calum Davey, National Institute of Teaching",
e50b2ae0-7f79-43af-9b5d-60f9745d0c40,"Blogpost: Holding the space for professional learning Rachel Lofthouse, Professor of Teacher Education at Leeds Beckett University BERA Report on interview with Nick Gibb: Former Schools Minister Insists Teachers Must Be Paid More To Avert Staffing Crisis Nick Gibb, the long-standing former schools minister, has said pay will have to increase to address acute teacher shortages. Politicshome Overseas teachers exempt from new visa crackdown Home Office suggests teachers from overseas will not be impacted by £12.5k hike to visa thresholds SchoolsWeek",
