id,text,new_theme,organisation,org_group,year_quarter,llm_label,llm_confidence,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
354625aa-f2e6-4802-b417-67c7bf6b03e9,"Office for Science - Routes for academic engagement with Government Guide on how to use academic expertise to make an impact on national priorities. This can range from responding to one of the government's areas of research interest to undertaking an internship, fellowship or apprenticeship.",political_context_and_organisations,uk_government,uk_government,2025Q2,neutral,0.8,"Office for Science - Routes for academic engagement with Government Guide on how to use academic expertise to make an impact on national priorities. This can range from responding to one of the government's areas of research interest to undertaking an internship, fellowship or apprenticeship.",0.0,0.878,0.122,0.7184,positive
629a3d42-eb27-4e48-9a82-b90fa5821963,"TeacherTapp have published a report on the current state of Continuing Professional Development (CPD) for teachers. They report that teachers question the impact of CPD on enhancing classroom skills in several areas, and find Inset days of limited use. TeacherTappBlog",teacher_rrd,teacher_tapp,teacher_tapp,2024Q1,critical,0.8,"TeacherTapp have published a report on the current state of Continuing Professional Development (CPD) for teachers. They report that teachers question the impact of CPD on enhancing classroom skills in several areas, and find Inset days of limited use. TeacherTappBlog",0.046,0.954,0.0,-0.2263,critical
342a5fc6-8355-465c-aaff-149e1b973b84,"SchoolsWeek - Phillipson's AI 'revolution': What schools need to know Mandatory teacher training on using assistive technology, a new tech purchasing platform and an EdTech Evidence Board announced at BETT Show. Schools Week article can be found here The DfE have published Phillipson's full speech here The NEU's response to the announcement can be found here The Chartered College of Teaching will pilot setting up the EdTech Evidence Board to ""explore how we effectively build evidence of AI products that work well, helping education settings feel confident that they are choosing products that work well for them and for their classrooms"" You can read more about how they will approach this here. Mor e",digital_ed,schools_week,schools_week,2025Q1,neutral,0.8,"SchoolsWeek - Phillipson's AI 'revolution': What schools need to know Mandatory teacher training on using assistive technology, a new tech purchasing platform and an EdTech Evidence Board announced at BETT Show. Schools Week article can be found here The DfE have published Phillipson's full speech here The NEU's response to the announcement can be found here The Chartered College of Teaching will pilot setting up the EdTech Evidence Board to ""explore how we effectively build evidence of AI products that work well, helping education settings feel confident that they are choosing products that work well for them and for their classrooms"" You can read more about how they will approach this here. Mor e",0.0,0.887,0.113,0.8957,positive
3f360662-ea6a-49f1-a073-8797c13e1667,"TeacherTapp - AI Spy: Tracking the AI Tools Teachers Use The report explores why rapid growth in AI education tools may not be sustainable, and what this means for the future of the market; and suggests most AI brands are still struggling to gain recognition and traction among teachers.",digital_ed,teacher_tapp,teacher_tapp,2025Q1,neutral,0.8,"TeacherTapp - AI Spy: Tracking the AI Tools Teachers Use The report explores why rapid growth in AI education tools may not be sustainable, and what this means for the future of the market; and suggests most AI brands are still struggling to gain recognition and traction among teachers.",0.051,0.839,0.109,0.4939,positive
8d6441f2-b6f7-449e-b3c9-5f893ece9651,Tech Bullion - The view on edtech from a commercial sector perspective. How AI Technology is Transforming the Educational Landscape Balancing Innovation and Responsibility in Educational Technology,digital_ed,techbullion,Other,2024Q4,neutral,0.8,Tech Bullion - The view on edtech from a commercial sector perspective. How AI Technology is Transforming the Educational Landscape Balancing Innovation and Responsibility in Educational Technology,0.0,0.909,0.091,0.3818,positive
3758fc6b-b515-4ca0-b677-ebf66d5a3de9,"SchoolsWeek - DfE chief: 'We can support schools to be more efficient' Quizzed by MPs at a Public Accounts Committee meeting, senior civil servant, Susan Acland-Hood left many questions about school funding and delivering on the government's promise to recruit 6,500 new teachers unanswered.",teacher_rrd,schools_week,schools_week,2025Q2,critical,0.8,"SchoolsWeek - DfE chief: 'We can support schools to be more efficient' Quizzed by MPs at a Public Accounts Committee meeting, senior civil servant, Susan Acland-Hood left many questions about school funding and delivering on the government's promise to recruit 6,500 new teachers unanswered.",0.0,0.835,0.165,0.796,positive
79a619b1-60a4-4f4b-bbe3-91ccc2d887bf,"Mark Carney on his book Value(s)with Nick Macpherson Co-hosted by the Fairness Foundation with the Policy Institute at King's College London. In his recent book, Value(s): Building a Better World for All, former Governor of the Bank of England Mark Carney argues that fundamental problems – such as growing inequality in income and opportunity, mistrust of experts, and the existential threat of climate change – all stem from a common crisis in values. View the recording",political_context_and_organisations,fairness_foundation,Other,2023Q4,neutral,0.8,"Mark Carney on his book Value(s)with Nick Macpherson Co-hosted by the Fairness Foundation with the Policy Institute at King's College London. In his recent book, Value(s): Building a Better World for All, former Governor of the Bank of England Mark Carney argues that fundamental problems – such as growing inequality in income and opportunity, mistrust of experts, and the existential threat of climate change – all stem from a common crisis in values. View the recording",0.141,0.748,0.111,-0.5719,critical
c6192394-2aa7-46f0-acff-cbeb37d950c1,The Guardian - 'The crux of all evil': what happened to the first city that tried to ban smartphones for under-14s? It's a year since teachers in St Albans asked parents not to give younger children smartphones. How successful have they been? What do the kids think about it? And has it made the adults think about their own 'addiction'?,digital_ed,guardian,guardian,2025Q2,neutral,0.8,The Guardian - 'The crux of all evil': what happened to the first city that tried to ban smartphones for under-14s? It's a year since teachers in St Albans asked parents not to give younger children smartphones. How successful have they been? What do the kids think about it? And has it made the adults think about their own 'addiction'?,0.128,0.817,0.054,-0.7319,critical
50dcf487-08b6-4359-8500-72875b35b0aa,"Nesta - Is edtech for under-fives about to boom? Investment has more than tripled over the past ten years, and the UK is leading the way in Europe but behind the US globally. Companies that produce entertainment and educational content for under-fives are attracting the most investment, followed by family support and special educational needs. There's potential for AI to transform ventures in the sector, with highly personalised learning and automated operations likely to attract significant investment. https://www.nesta.org.uk/data-visualisation-and-interactive/funding-future-generations/",digital_ed,nesta,Other,2023Q3,positive,0.8,"Nesta - Is edtech for under-fives about to boom? Investment has more than tripled over the past ten years, and the UK is leading the way in Europe but behind the US globally. Companies that produce entertainment and educational content for under-fives are attracting the most investment, followed by family support and special educational needs. There's potential for AI to transform ventures in the sector, with highly personalised learning and automated operations likely to attract significant investment.",0.0,0.777,0.223,0.9657,positive
0447d39d-af04-4792-b100-37631d80dc92,"The Guardian - UK government looking at social media 'app caps' for children, minister suggests Peter Kyle, understood to be considering two-hour curfews, says he wants to foster healthy relationships with tech",digital_ed,guardian,guardian,2025Q2,neutral,0.8,"The Guardian - UK government looking at social media 'app caps' for children, minister suggests Peter Kyle, understood to be considering two-hour curfews, says he wants to foster healthy relationships with tech",0.0,0.92,0.08,0.4019,positive
776922a7-db9e-4814-887d-cef48713c0a2,The link between teacher buy‐in and intentions to continue working in their current school A new paper from John Jerrim explores the importance of teacher buy-in to their leadership team's strategy in continuing to work in school Read the paper,teacher_rrd,researchgate,Other,2024Q1,neutral,0.8,The link between teacher buy‐in and intentions to continue working in their current school A new paper from John Jerrim explores the importance of teacher buy-in to their leadership team's strategy in continuing to work in school Read the paper,0.0,0.94,0.06,0.3612,positive
25ef7f1e-682e-478e-aa07-564cd87eb548,"The Guardian - More than 90% of schools in England ban mobile phone use, survey shows Head of National Education Union calls for statutory ban on phones in schools and social media ban for under-16s",digital_ed,guardian,guardian,2025Q2,neutral,0.8,"The Guardian - More than 90% of schools in England ban mobile phone use, survey shows Head of National Education Union calls for statutory ban on phones in schools and social media ban for under-16s",0.252,0.748,0.0,-0.8957,critical
d96e83a6-cbdb-4200-b012-54c094b3e37b,Rise in illness absence due to anxiety School leaders have called for the government to redouble efforts to address growing pupil mental health problem since pandemic TES page (subscription required),political_context_and_organisations,tes,tes,2023Q4,neutral,0.8,Rise in illness absence due to anxiety School leaders have called for the government to redouble efforts to address growing pupil mental health problem since pandemic TES page (subscription required),0.204,0.747,0.049,-0.6597,critical
4ce69729-4255-4f05-916a-49afecc6f44b,"Schools APPG with APPG for Parents Meeting - 'The Missing Chapter' and the Child Poverty Strategy 25 March, Parliament 10.30am This session will explore research by Parentkind, supported by the NEU, on parental and family experiences of poverty. The findings highlight the hidden costs of schooling as a critical child poverty issue and recommend its inclusion in the upcoming Child Poverty Strategy.",political_context_and_organisations,all_party_parliamentary_group_schools,Other,2025Q1,neutral,0.8,"Schools APPG with APPG for Parents Meeting - 'The Missing Chapter' and the Child Poverty Strategy 25 March, Parliament 10.30am This session will explore research by Parentkind, supported by the NEU, on parental and family experiences of poverty. The findings highlight the hidden costs of schooling as a critical child poverty issue and recommend its inclusion in the upcoming Child Poverty Strategy.",0.227,0.68,0.092,-0.8885,critical
09983e40-3fb7-49f3-ab6f-f0eb76d7a842,Joseph Rowntree Foundation - Changing the narrative on wealth inequality New approaches to framing wealth inequality as a social problem could build political pressure for change.,political_context_and_organisations,joseph_rowntree_foundation,Other,2024Q2,neutral,0.8,Joseph Rowntree Foundation - Changing the narrative on wealth inequality New approaches to framing wealth inequality as a social problem could build political pressure for change.,0.147,0.661,0.192,0.3612,positive
eed0e947-75dd-4633-a0f5-06467e701961,"The devastating impact Covid and austerity had on children in England As children's services leaders call for a national plan of action, The Guardian looks at four key affected areas of policy",political_context_and_organisations,guardian,guardian,2024Q1,critical,0.8,"The devastating impact Covid and austerity had on children in England As children's services leaders call for a national plan of action, The Guardian looks at four key affected areas of policy",0.164,0.836,0.0,-0.7096,critical
e50b2ae0-7f79-43af-9b5d-60f9745d0c40,"Blogpost: Holding the space for professional learning Rachel Lofthouse, Professor of Teacher Education at Leeds Beckett University BERA Report on interview with Nick Gibb: Former Schools Minister Insists Teachers Must Be Paid More To Avert Staffing Crisis Nick Gibb, the long-standing former schools minister, has said pay will have to increase to address acute teacher shortages. Politicshome Overseas teachers exempt from new visa crackdown Home Office suggests teachers from overseas will not be impacted by £12.5k hike to visa thresholds SchoolsWeek",teacher_rrd,bera,bera,2023Q4,neutral,0.8,"Blogpost: Holding the space for professional learning Rachel Lofthouse, Professor of Teacher Education at Leeds Beckett University BERA Report on interview with Nick Gibb: Former Schools Minister Insists Teachers Must Be Paid More To Avert Staffing Crisis Nick Gibb, the long-standing former schools minister, has said pay will have to increase to address acute teacher shortages. Politicshome Overseas teachers exempt from new visa crackdown Home Office suggests teachers from overseas will not be impacted by £12.5k hike to visa thresholds SchoolsWeek",0.103,0.854,0.042,-0.6573,critical
fec8e75f-d3ad-4864-b6fe-236e2aa9cd47,"National Audit Office report - Government's 6,500-teacher pledge faces uncertainties as student numbers surge The NAO has several recommendations to help DfE address the continuing challenges with teacher recruitment and retention, including: Extend its evidence base on what works to recruit and retain teachers, and analyse the costs and benefits of initiatives in helping to decide where to prioritise resource Assess the extent to which the further education workforce model is fit for purpose Read the report Guardian coverage",teacher_rrd,national_audit_office,Other,2025Q2,neutral,0.8,"National Audit Office report - Government's 6,500-teacher pledge faces uncertainties as student numbers surge The NAO has several recommendations to help DfE address the continuing challenges with teacher recruitment and retention, including: Extend its evidence base on what works to recruit and retain teachers, and analyse the costs and benefits of initiatives in helping to decide where to prioritise resource Assess the extent to which the further education workforce model is fit for purpose Read the report Guardian coverage",0.027,0.824,0.149,0.8225,positive
ba8cfe75-55c7-4db8-b8dc-fee44d05ff33,"OECD Digital Education Outlook 2023 The OECD have published a comparative, thematic analysis of how countries shape or could shape their digital ecosystems. Read the analysis",digital_ed,oecd,oecd,2024Q1,neutral,0.8,"OECD Digital Education Outlook 2023 The OECD have published a comparative, thematic analysis of how countries shape or could shape their digital ecosystems. Read the analysis",0.0,1.0,0.0,0.0,neutral
ac53ae25-d785-47b2-abd5-63d8e9583cbb,DfE - Working lives of teachers and leaders: wave 3 Findings from the third wave of the working lives of teachers and leaders survey.,teacher_rrd,uk_government,uk_government,2025Q3,neutral,0.8,DfE - Working lives of teachers and leaders: wave 3 Findings from the third wave of the working lives of teachers and leaders survey.,0.0,1.0,0.0,0.0,neutral
7f03e3a9-cd70-4b8e-a3cc-187b8d5761d7,EPI Event - Education priorities in the 2024 general election 25th June 2024 09:30-11:30 - London Email to request an invitation. A panel of speakers will discuss the political parties' education-related pledges to review how well they are aligned with the evidence and whether they are likely to tackle key challenges facing the sector.,political_context_and_organisations,epi,epi,2024Q2,neutral,0.8,EPI Event - Education priorities in the 2024 general election 25th June 2024 09:30-11:30 - London Email to request an invitation. A panel of speakers will discuss the political parties' education-related pledges to review how well they are aligned with the evidence and whether they are likely to tackle key challenges facing the sector.,0.0,0.893,0.107,0.6249,positive
f748d8a0-298f-484b-b4a3-d5e3b5a3ea52,"British Council - Leading for Change: School Leadership Standards and Practices in a Global Context Leading for Change: School Leadership Standards and Practices in a Global Context showcases innovative leadership approaches, standards, and practices from around the world, highlighting their role in fostering inclusivity, collaboration, and improved student outcomes. This publication offers evidence-based insights and actionable strategies to empower school leaders to address the evolving challenges of education.",teacher_rrd,british_academy,Other,2025Q1,positive,0.9,"British Council - Leading for Change: School Leadership Standards and Practices in a Global Context Leading for Change: School Leadership Standards and Practices in a Global Context showcases innovative leadership approaches, standards, and practices from around the world, highlighting their role in fostering inclusivity, collaboration, and improved student outcomes. This publication offers evidence-based insights and actionable strategies to empower school leaders to address the evolving challenges of education.",0.0,0.899,0.101,0.743,positive
c5892931-8db2-4b2d-a720-b442ae20f829,"Ofsted: what scrapping single-word inspection grades will mean for teachers Rachel Harding, Research Fellow in Social Sciences, Nottingham Trent University and Andrew Clapham, Associate Professor of Education Policy, Nottingham Trent University",teacher_rrd,conversation,conversation,2024Q3,neutral,0.8,"Ofsted: what scrapping single-word inspection grades will mean for teachers Rachel Harding, Research Fellow in Social Sciences, Nottingham Trent University and Andrew Clapham, Associate Professor of Education Policy, Nottingham Trent University",0.0,1.0,0.0,0.0,neutral
f76a2ca7-9d08-4870-83f5-17023cb88940,"Teach First-YouGov poll - found that nearly nine in ten parents (88%) said their children's schools needed more high-quality maths and science teachers. Teach First are ""...calling for an increase in pay for trainee teachers in shortage subjects such as maths and science, particularly in low-income areas."" Read the press release TeacherTapp have published a report on the current state of Continuing Professional Development (CPD) for teachers. They report that teachers question the impact of CPD on enhancing classroom skills in several areas, and find Inset days of limited use. TeacherTappBlog",teacher_rrd,teach_first,Other,2024Q1,neutral,0.8,"Teach First-YouGov poll - found that nearly nine in ten parents (88%) said their children's schools needed more high-quality maths and science teachers. Teach First are ""...calling for an increase in pay for trainee teachers in shortage subjects such as maths and science, particularly in low-income areas."" Read the press release TeacherTapp have published a report on the current state of Continuing Professional Development (CPD) for teachers. They report that teachers question the impact of CPD on enhancing classroom skills in several areas, and find Inset days of limited use. TeacherTappBlog",0.056,0.92,0.024,-0.25,critical
3891aab1-e967-4cf7-b597-a1b3ac9ec340,"- and why whole school initiatives tackling mental health may matter more The Conversation - analysis from Gemma McKenna, University of Birmingham",political_context_and_organisations,conversation,conversation,2025Q2,neutral,0.8,"- and why whole school initiatives tackling mental health may matter more The Conversation - analysis from Gemma McKenna, University of Birmingham",0.0,0.95,0.05,0.0258,neutral
7f074f90-ac12-4c6d-80c2-bc9394b2251c,"UPEN blog - Beyond a ""niche activity"": the birth of UPEN and the growth of collaboration in academic-policy engagement Olivia Stevenson, Deputy Director of UCL Public Policy and UPEN co-founder UPEN has come a long way since its inception in 2018. Looking forward to the future with new funding, and a look back on and the story of UPEN's creation.",political_context_and_organisations,upen,upen,2025Q2,positive,0.8,"UPEN blog - Beyond a ""niche activity"": the birth of UPEN and the growth of collaboration in academic-policy engagement Olivia Stevenson, Deputy Director of UCL Public Policy and UPEN co-founder UPEN has come a long way since its inception in 2018. Looking forward to the future with new funding, and a look back on and the story of UPEN's creation.",0.0,0.881,0.119,0.7717,positive
53ed11ec-1935-4482-8ceb-34bbc7fdcc4a,"Improvement through empowerment: Helping our teachers and schools be the best they can be IPPR report co-author, Loic Menzies",teacher_rrd,ippr,Other,2023Q4,positive,0.9,"Improvement through empowerment: Helping our teachers and schools be the best they can be IPPR report co-author, Loic Menzies",0.0,0.63,0.37,0.8555,positive
2d9f206d-dce5-49aa-aa02-6240a2a38695,BERA small grants funding recipients for 2023/24 announced – theme: Education in a digital age: Perspectives from policy and practice The 2023 funding was designed to allow awardees to explore different aspects of the way in which digital technology and practices are changing education with a particular emphasis on how this impacts on practitioners and policy-makers.,digital_ed,bera,bera,2024Q1,neutral,0.8,BERA small grants funding recipients for 2023/24 announced – theme: Education in a digital age: Perspectives from policy and practice The 2023 funding was designed to allow awardees to explore different aspects of the way in which digital technology and practices are changing education with a particular emphasis on how this impacts on practitioners and policy-makers.,0.0,0.898,0.102,0.6124,positive
b38184c4-4301-4000-bb22-f6e3ed64ca42,"Centre for Young Lives report – Everyone included Defines an inclusive education system, including elements such as culturally sensitive behaviour policy, pupil voice, strong links to local communities and community partners.",political_context_and_organisations,centre_for_young_lives,Other,2025Q2,positive,0.8,"Centre for Young Lives report – Everyone included Defines an inclusive education system, including elements such as culturally sensitive behaviour policy, pupil voice, strong links to local communities and community partners.",0.0,0.901,0.099,0.5106,positive
a97a7b50-95e7-48c4-b19d-8aa304ccf999,"University of Birmingham - School bans alone not enough to tackle negative impacts of phone and social media use First study of its kind finds that restrictive school policies alone don't lead to lower phone and social media use overall, nor better outcomes among students.",digital_ed,university_of_birmingham,university_of_birmingham,2025Q1,critical,0.8,"University of Birmingham - School bans alone not enough to tackle negative impacts of phone and social media use First study of its kind finds that restrictive school policies alone don't lead to lower phone and social media use overall, nor better outcomes among students.",0.186,0.717,0.097,-0.5883,critical
a2b4c32e-25bc-411c-9663-a6b81cf0fa48,Improving the way Ofsted inspects education: report on the responses to the consultation Ofsted reports on the outcomes from the Big Listen consultation and the next steps for inspection.,political_context_and_organisations,uk_government,uk_government,2025Q3,neutral,0.8,Improving the way Ofsted inspects education: report on the responses to the consultation Ofsted reports on the outcomes from the Big Listen consultation and the next steps for inspection.,0.0,0.909,0.091,0.4215,positive
d77c8a8e-a0f6-4220-8dca-3be1be43c130,CFEY - Rethinking Leadership: What else? What next? What if? In partnership with Big Education by Joe Hallgarten,teacher_rrd,centre_for_education_and_youth,Other,2024Q1,neutral,0.8,CFEY - Rethinking Leadership: What else? What next? What if? In partnership with Big Education by Joe Hallgarten,0.0,1.0,0.0,0.0,neutral
584ce4b5-473b-4ede-81e5-8fc384739e0d,TES - 3 in 4 primary schools having to cut TAs The number of schools having to cut teachers and teaching assistants because of funding difficulties has been branded 'disgraceful' By Jasmine Norden,teacher_rrd,tes,tes,2024Q2,critical,0.9,TES - 3 in 4 primary schools having to cut TAs The number of schools having to cut teachers and teaching assistants because of funding difficulties has been branded 'disgraceful' By Jasmine Norden,0.174,0.79,0.035,-0.6249,critical
c9dbab49-db8e-453b-9473-ddbd9ad5989c,"NEPC - Time for a Pause: without effective public oversight, AI in schools will do more harm than good Warns of the dangers of unregulated AI in schools, highlighting democracy and privacy concerns.",digital_ed,national_education_policy_center,Other,2024Q1,critical,0.9,"NEPC - Time for a Pause: without effective public oversight, AI in schools will do more harm than good Warns of the dangers of unregulated AI in schools, highlighting democracy and privacy concerns.",0.26,0.665,0.075,-0.7772,critical
5e2e68c2-b8a3-4540-8b02-dc0759410c52,"5Rights - UK Online Safety Act takes effect as tech industry keeps shifting blame to parents As tech CEOs continue shifting responsibility onto parents, 5Rights calls on Ofcom to robustly enforce this code and hold companies accountable for protecting children from harm.",digital_ed,5rights_foundation,Other,2025Q1,critical,0.9,"5Rights - UK Online Safety Act takes effect as tech industry keeps shifting blame to parents As tech CEOs continue shifting responsibility onto parents, 5Rights calls on Ofcom to robustly enforce this code and hold companies accountable for protecting children from harm.",0.124,0.818,0.059,-0.4767,critical
e990c9fc-224c-48dc-927f-3a2106b3f193,"Inspections deemed 'not fit for purpose' by teachers and education staff as they battle loneliness, stress and burnout Education Support, a leading UK charity who advocate for the mental health of teachers and education staff, has released its seventh Teacher Wellbeing Index.",teacher_rrd,education_support_charity,Other,2023Q4,critical,0.8,"Inspections deemed 'not fit for purpose' by teachers and education staff as they battle loneliness, stress and burnout Education Support, a leading UK charity who advocate for the mental health of teachers and education staff, has released its seventh Teacher Wellbeing Index.",0.199,0.695,0.106,-0.5873,critical
484026d4-8738-4f06-9522-35a821b0cf5d,"Nuffield Foundation - New programme launch: Grown Up? Journeys to adulthood Evidence gaps remain in our understanding of young people's lives due to lag-time for some data sources, limited insight into how different digital technologies and artificial intelligence are used and insufficient knowledge of how place affects opportunities. It's time to ask: are we really talking about the same old generational divides or are young people today living through a distinct set of circumstances that warrant not just concern, but greater understanding and support?",political_context_and_organisations,nuffield,nuffield,2024Q4,neutral,0.8,"Nuffield Foundation - New programme launch: Grown Up? Journeys to adulthood Evidence gaps remain in our understanding of young people's lives due to lag-time for some data sources, limited insight into how different digital technologies and artificial intelligence are used and insufficient knowledge of how place affects opportunities. It's time to ask: are we really talking about the same old generational divides or are young people today living through a distinct set of circumstances that warrant not just concern, but greater understanding and support?",0.016,0.864,0.12,0.8611,positive
c2699261-58c2-48b4-b556-059953c31d43,"Scottish Government - Scrapping the two child limit to help end child poverty The Scottish Government will effectively scrap the impact of the two-child limit from 2nd March 2026, Social Justice Secretary Shirley-Anne Somerville has confirmed.",political_context_and_organisations,scottish_government,scottish_government,2025Q2,neutral,0.8,"Scottish Government - Scrapping the two child limit to help end child poverty The Scottish Government will effectively scrap the impact of the two-child limit from 2nd March 2026, Social Justice Secretary Shirley-Anne Somerville has confirmed.",0.074,0.722,0.203,0.6908,positive
ae46c74b-64f4-4cce-b2e8-f7782e580c0c,"OECD Education Podcast - Is AI a superpower for the classroom? Adeel Khan, Founder of MagicSchool AI, and Associate Professor at University College London, Wayne Holmes, speak to OECD Editor Duncan Crawford about the potential benefits and risks of AI, and the balance between technological progress and educational integrity.",digital_ed,soundcloud,Other,2024Q2,neutral,0.8,"OECD Education Podcast - Is AI a superpower for the classroom? Adeel Khan, Founder of MagicSchool AI, and Associate Professor at University College London, Wayne Holmes, speak to OECD Editor Duncan Crawford about the potential benefits and risks of AI, and the balance between technological progress and educational integrity.",0.038,0.817,0.145,0.7096,positive
c3510f8c-2ab4-4b67-a218-cb9ca3a9e9da,"Defend Digital Me blog - NHS number to be national ID mandated in Children's Wellbeing and Schools Bill The Government has confirmed in the House of Lords, that they intend for the NHS number to be the Single Unique Identifier mandated in the Children's Wellbeing and Schools Bill.",digital_ed,uk_parliament,uk_parliament,2025Q2,neutral,0.8,"Defend Digital Me blog - NHS number to be national ID mandated in Children's Wellbeing and Schools Bill The Government has confirmed in the House of Lords, that they intend for the NHS number to be the Single Unique Identifier mandated in the Children's Wellbeing and Schools Bill.",0.0,0.947,0.053,0.1531,positive
85fca1b7-8cd8-4fe2-a3c1-9a2a7f4db5d8,Gearing up for conference season: Lib Dems on Education https://www.libdems.org.uk/conference/motions/autumn-2023/f19,political_context_and_organisations,liberal_democrats,Other,2023Q3,neutral,0.8,Gearing up for conference season: Lib Dems on Education,0.0,1.0,0.0,0.0,neutral
6565f90b-d3b0-408b-b09f-8222b456ac6a,"BERJ article - Retention among newly qualified second-year teachers: The reception–integration model Rinat Arviv Elyashiv, Ainat Guberman, Gal Ben-Yehudah Drawing on organisational socialisation theory, the study seeks to explore the mechanisms that foster retention among second-year teachers.",teacher_rrd,bera_journals,Other,2025Q3,neutral,0.8,"BERJ article - Retention among newly qualified second-year teachers: The reception–integration model Rinat Arviv Elyashiv, Ainat Guberman, Gal Ben-Yehudah Drawing on organisational socialisation theory, the study seeks to explore the mechanisms that foster retention among second-year teachers.",0.0,1.0,0.0,0.0,neutral
09cfeafc-02a4-4216-ac84-35cb6ead0aad,The inexorable rise of AI Teacher Tapp Blog Read (scroll down),digital_ed,teacher_tapp,teacher_tapp,2023Q4,neutral,0.7,The inexorable rise of AI Teacher Tapp Blog Read (scroll down),0.0,1.0,0.0,0.0,neutral
def40c6f-570d-4086-bc87-0bb96da1b016,"DfE - Teacher and Leader development: ECF and NPQs 2022 Experimental statistics. Across 21-22 and 22-23, 63,484 NPQ courses were started, against a target of 150,000. The target to deliver the ECF to 50,000 teachers at ""any one time"" has been met, with c26,000 starts a year. But the rate of mentors trained has declined.",teacher_rrd,uk_government,uk_government,2023Q3,neutral,0.8,"DfE - Teacher and Leader development: ECF and NPQs 2022 Experimental statistics. Across 21-22 and 22-23, 63,484 NPQ courses were started, against a target of 150,000. The target to deliver the ECF to 50,000 teachers at ""any one time"" has been met, with c26,000 starts a year. But the rate of mentors trained has declined.",0.0,1.0,0.0,0.0,neutral
217f2f20-70a1-484a-81ff-8f43fee09fc4,"FFT - School absences, exclusions and crime amongst high-achieving children from disadvantaged backgrounds High-achieving disadvantaged pupils consistently have higher absence rates than their equally able but more socio-economically advantaged peers. This blog post considers the implications.",political_context_and_organisations,fft_ed_datalab,fft_ed_datalab,2025Q2,neutral,0.8,"FFT - School absences, exclusions and crime amongst high-achieving children from disadvantaged backgrounds High-achieving disadvantaged pupils consistently have higher absence rates than their equally able but more socio-economically advantaged peers. This blog post considers the implications.",0.143,0.772,0.085,-0.111,critical
bc664b7d-5147-4c32-a968-65a896539860,"The Conversation - 'When you've got nothing in your belly, you can't concentrate': teachers on the food banks they run in schools Operating a food bank requires significant time, energy and funding, none of which are recognised in education policy, or by Ofsted, the schools inspectorate.",political_context_and_organisations,conversation,conversation,2025Q1,critical,0.8,"The Conversation - 'When you've got nothing in your belly, you can't concentrate': teachers on the food banks they run in schools Operating a food bank requires significant time, energy and funding, none of which are recognised in education policy, or by Ofsted, the schools inspectorate.",0.0,0.919,0.081,0.4404,positive
6b58211e-a0a9-47d7-bc14-7de9016002eb,"New taskforce to tackle teacher workload Government announces membership of taskforce working towards reducing teacher and leader workload, alongside support to embed flexible working. https://www.gov.uk/government/news/new-taskforce-to-tackle-teacher-workload",teacher_rrd,uk_government,uk_government,2023Q4,positive,0.8,"New taskforce to tackle teacher workload Government announces membership of taskforce working towards reducing teacher and leader workload, alongside support to embed flexible working.",0.0,0.827,0.173,0.5574,positive
15dcd26a-8bfa-42c3-95c6-61063c34d13a,"The Guardian - Children limiting own smartphone use to manage mental health, survey finds Teenagers increasingly taking breaks as they control own use of devices rather than relying on parents to enforce limits, experts say",digital_ed,guardian,guardian,2025Q3,positive,0.8,"The Guardian - Children limiting own smartphone use to manage mental health, survey finds Teenagers increasingly taking breaks as they control own use of devices rather than relying on parents to enforce limits, experts say",0.0,1.0,0.0,0.0,neutral
0c4b8176-3306-4f5d-aa5f-464e493d907a,EPI – Reforming Accountability A new paper published by the Education Policy Institute sheds light on the flaws of the current accountability system and calls for a fairer and more holistic approach to measuring school effectiveness.,political_context_and_organisations,epi,epi,2025Q1,critical,0.8,EPI – Reforming Accountability A new paper published by the Education Policy Institute sheds light on the flaws of the current accountability system and calls for a fairer and more holistic approach to measuring school effectiveness.,0.0,1.0,0.0,0.0,neutral
e5fcb0b3-f40f-435f-9c52-e357ce815ff0,Ofsted Statement - How Ofsted looks at AI during inspection and regulation Statement on how Ofsted looks at AI during inspection and regulation,digital_ed,uk_government,uk_government,2025Q3,neutral,0.8,Ofsted Statement - How Ofsted looks at AI during inspection and regulation Statement on how Ofsted looks at AI during inspection and regulation,0.0,1.0,0.0,0.0,neutral
e4400be6-ce64-4add-8976-4de4a3d76c69,"FED event - Strategy, Ethics & Action: Leading the Digital Shift in Education 25 June, 8:30am to 10:30am, HAYS, 107 Cheapside, London, EC2V 6DN Join Professor Wayne Holmes and Alison Gellett for a thought-provoking deep dive into the current digital transformation situation within the education sector, to examine successes as well as important issues rarely considered, especially within the world of generative AI.",digital_ed,fed,Other,2025Q2,neutral,0.8,"FED event - Strategy, Ethics & Action: Leading the Digital Shift in Education 25 June, 8:30am to 10:30am, HAYS, 107 Cheapside, London, EC2V 6DN Join Professor Wayne Holmes and Alison Gellett for a thought-provoking deep dive into the current digital transformation situation within the education sector, to examine successes as well as important issues rarely considered, especially within the world of generative AI.",0.0,0.859,0.141,0.8271,positive
