id,text,new_theme,organisation,org_group,year_quarter,llm_label,llm_confidence,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
50dcf487-08b6-4359-8500-72875b35b0aa,"Nesta - Is edtech for under-fives about to boom? Investment has more than tripled over the past ten years, and the UK is leading the way in Europe but behind the US globally. Companies that produce entertainment and educational content for under-fives are attracting the most investment, followed by family support and special educational needs. There's potential for AI to transform ventures in the sector, with highly personalised learning and automated operations likely to attract significant investment. https://www.nesta.org.uk/data-visualisation-and-interactive/funding-future-generations/",digital_ed,nesta,Other,2023Q3,positive,0.8,"Nesta - Is edtech for under-fives about to boom? Investment has more than tripled over the past ten years, and the UK is leading the way in Europe but behind the US globally. Companies that produce entertainment and educational content for under-fives are attracting the most investment, followed by family support and special educational needs. There's potential for AI to transform ventures in the sector, with highly personalised learning and automated operations likely to attract significant investment.",0.0,0.777,0.223,0.9657,positive
cec93042-b363-4c63-a548-6fac271e4193,Tech4Teachers White paper The digital poverty alliance have published suggestions on improving access and digital skills for teachers: challenges and opportunities White paper,digital_ed,digital_poverty_alliance,Other,2024Q1,neutral,0.8,Tech4Teachers White paper The digital poverty alliance have published suggestions on improving access and digital skills for teachers: challenges and opportunities White paper,0.114,0.655,0.231,0.34,positive
2fa9fbe6-e33b-4319-9eed-fe6490154176,UNICEF - A Global Review of Selected Digital Inclusion Policies. This sets out key findings and policy requirements for greater digital equality of children,digital_ed,unicef,Other,2024Q2,positive,0.8,UNICEF - A Global Review of Selected Digital Inclusion Policies. This sets out key findings and policy requirements for greater digital equality of children,0.0,0.902,0.098,0.3612,positive
85f61626-2b67-489d-bec4-0733d3c23b05,"KCL - Evaluation of the financial education programme Change the Game The EDIT team at the Policy Institute is currently conducting an independent evaluation of the financial education intervention Change the Game, delivered and commissioned by the charity RedSTART. The programme will deliver financial education to primary-aged children, including through workshops, school-based activities and a bank app, aiming to address low financial literacy amongst school leavers.",digital_ed,kings_college_london,Other,2024Q4,neutral,0.8,"KCL - Evaluation of the financial education programme Change the Game The EDIT team at the Policy Institute is currently conducting an independent evaluation of the financial education intervention Change the Game, delivered and commissioned by the charity RedSTART. The programme will deliver financial education to primary-aged children, including through workshops, school-based activities and a bank app, aiming to address low financial literacy amongst school leavers.",0.03,0.929,0.041,0.1779,positive
e0e7f3e3-e655-484e-92a3-c555736ffed9,"Institute for Government - Policy making in the era of artificial intelligence Technology is changing and so should the civil service, however questions remain as to how generative AI, and particularly large language models (LLMs), can be most effectively used and what that means for the human policy maker.",digital_ed,ifg,Other,2025Q1,neutral,0.8,"Institute for Government - Policy making in the era of artificial intelligence Technology is changing and so should the civil service, however questions remain as to how generative AI, and particularly large language models (LLMs), can be most effectively used and what that means for the human policy maker.",0.0,0.882,0.118,0.7425,positive
4cfedbb2-b833-443e-8a60-f6e18788cf1b,"NEU report - ""Are you on slide 8 yet?"" The impact of standardised curricula on teacher professionalism",digital_ed,national_education_union,Other,2025Q2,neutral,0.8,"NEU report - ""Are you on slide 8 yet?"" The impact of standardised curricula on teacher professionalism",0.0,1.0,0.0,0.0,neutral
570fdcac-3b9c-42b3-98b1-4ab1a572abfa,"Sky News - A potential bill to ban children from social media A Labour MP has had to water down plans for a social media ban on under 16s and a smartphone ban in schools in order for his safer phones bill to get government support Defend Digital Me - A Code of Practice on Children's Data and Education: what's next? The government committed to instructing the ICO to create a Code of Practice for Data Protection in education, but concerns remain about its effectiveness and scope, particularly regarding the comprehensive protection of pupils' data throughout the entire educational process. More",digital_ed,sky_news,Other,2025Q1,neutral,0.8,"Sky News - A potential bill to ban children from social media A Labour MP has had to water down plans for a social media ban on under 16s and a smartphone ban in schools in order for his safer phones bill to get government support Defend Digital Me - A Code of Practice on Children's Data and Education: what's next? The government committed to instructing the ICO to create a Code of Practice for Data Protection in education, but concerns remain about its effectiveness and scope, particularly regarding the comprehensive protection of pupils' data throughout the entire educational process. More",0.063,0.848,0.089,0.2133,positive
e4400be6-ce64-4add-8976-4de4a3d76c69,"FED event - Strategy, Ethics & Action: Leading the Digital Shift in Education 25 June, 8:30am to 10:30am, HAYS, 107 Cheapside, London, EC2V 6DN Join Professor Wayne Holmes and Alison Gellett for a thought-provoking deep dive into the current digital transformation situation within the education sector, to examine successes as well as important issues rarely considered, especially within the world of generative AI.",digital_ed,fed,Other,2025Q2,neutral,0.8,"FED event - Strategy, Ethics & Action: Leading the Digital Shift in Education 25 June, 8:30am to 10:30am, HAYS, 107 Cheapside, London, EC2V 6DN Join Professor Wayne Holmes and Alison Gellett for a thought-provoking deep dive into the current digital transformation situation within the education sector, to examine successes as well as important issues rarely considered, especially within the world of generative AI.",0.0,0.859,0.141,0.8271,positive
3d805bab-a650-4823-b214-637bffad96f2,"The Guardian - Teenagers who use internet to excess 'more likely to skip school' B ased on a Finnish study But truancy and illness-related absences can be reversed with good sleeping habits and strong family ties, study suggests By Andrew Gregory Health editor",digital_ed,british_medical_journal,Other,2024Q2,neutral,0.8,"The Guardian - Teenagers who use internet to excess 'more likely to skip school' B ased on a Finnish study But truancy and illness-related absences can be reversed with good sleeping habits and strong family ties, study suggests By Andrew Gregory Health editor",0.0,0.832,0.168,0.8519,positive
e19136d4-c22d-479a-b223-4d0d863b0436,"Paper - Addressing the problems and realising the benefits of processing children's education data: report on an expert roundtable Sonia Livingstone, Ayça Atabey, and Kruakae Pothong, The Digital Futures Commission (DFC) held an expert roundtable discussion on 13 October 2021 online to discuss current governance and practice in processing children's education data. It sought to identify the purposes of processing education data that advance children's best interests, the problems that can arise from such uses of education data, and the practical steps needed for mitigating these problems so as to open up more benefits for children.",digital_ed,lse_repository,Other,2024Q2,neutral,0.8,"Paper - Addressing the problems and realising the benefits of processing children's education data: report on an expert roundtable Sonia Livingstone, Ayça Atabey, and Kruakae Pothong, The Digital Futures Commission (DFC) held an expert roundtable discussion on 13 October 2021 online to discuss current governance and practice in processing children's education data. It sought to identify the purposes of processing education data that advance children's best interests, the problems that can arise from such uses of education data, and the practical steps needed for mitigating these problems so as to open up more benefits for children.",0.074,0.818,0.107,0.5563,positive
01b93b0e-782f-4bf6-ac47-63a9fefaf2c8,EEF - EdTech interventions and implementation for disadvantaged pupils: invitation to tender Understanding the impact of Edtech interventions for disadvantaged pupils https://educationendowmentfoundation.org.uk/education-evidence/tenders/understanding-quality-characteristics-of-edtech-interventions-and-implementation-for-disadvantaged-pupils-invitation-to-tender,digital_ed,eef,Other,2023Q4,neutral,0.8,EEF - EdTech interventions and implementation for disadvantaged pupils: invitation to tender Understanding the impact of Edtech interventions for disadvantaged pupils,0.221,0.779,0.0,-0.6597,critical
7d0298c3-3d48-4465-999d-8ea2c9b96819,"CCT – EdTech Evidence Board: Contribute to the survey of the new or respond to the call for evidence Currently in Phase One, working to develop the criteria that will be used to assess EdTech products. Looking for contributions from all different stakeholders to ensure guidance and processes are useful to all, and that gathering evidence of impact can ultimately be incorporated into product development and testing across the EdTech sector.",digital_ed,chartered_college_of_teaching,Other,2025Q1,neutral,0.8,"CCT – EdTech Evidence Board: Contribute to the survey of the new or respond to the call for evidence Currently in Phase One, working to develop the criteria that will be used to assess EdTech products. Looking for contributions from all different stakeholders to ensure guidance and processes are useful to all, and that gathering evidence of impact can ultimately be incorporated into product development and testing across the EdTech sector.",0.0,0.926,0.074,0.6705,positive
500fbc8d-15c5-418a-a661-eaef710968ea,"Ada Lovelace Blog - Learning and teaching with AI - A call for a rights-respecting approach Ayça Atabey Suggests that regulations should require that AI developers adhere to ethical guidelines and comply with standards that centre on transparency, accountability and fairness, and protect students' privacy and autonomy.",digital_ed,ada_lovelace_institute,Other,2025Q1,neutral,0.8,"Ada Lovelace Blog - Learning and teaching with AI - A call for a rights-respecting approach Ayça Atabey Suggests that regulations should require that AI developers adhere to ethical guidelines and comply with standards that centre on transparency, accountability and fairness, and protect students' privacy and autonomy.",0.0,0.884,0.116,0.7096,positive
1459aeb5-6b01-49ef-a209-5f6f1daf2f0d,NCA issues urgent warning about 'sextortion' The National Crime Agency has issued an alert to hundreds of thousands of education professionals following a considerable increase in global cases of financially motivated sexual extortion – a type of online blackmail widely known as 'sextortion'.,digital_ed,national_crime_agency,Other,2024Q2,neutral,0.8,NCA issues urgent warning about 'sextortion' The National Crime Agency has issued an alert to hundreds of thousands of education professionals following a considerable increase in global cases of financially motivated sexual extortion – a type of online blackmail widely known as 'sextortion'.,0.112,0.705,0.183,0.4005,positive
569a3523-d53f-49a9-9210-17859b0b12de,"BERJ - Exploring the landscape of GenAI and education literature: A taxonomy of themes and sub ‐ themes Sam Clarke The research landscape surrounding Generative Artificial Intelligence (GenAI) and education is rapidly expanding, characterised by a dynamic array of themes and sub-themes. This paper aims to construct a comprehensive taxonomy that categorises the current literature on the integration of GenAI in educational settings.",digital_ed,wiley,Other,2025Q2,neutral,0.8,"BERJ - Exploring the landscape of GenAI and education literature: A taxonomy of themes and sub ‐ themes Sam Clarke The research landscape surrounding Generative Artificial Intelligence (GenAI) and education is rapidly expanding, characterised by a dynamic array of themes and sub-themes. This paper aims to construct a comprehensive taxonomy that categorises the current literature on the integration of GenAI in educational settings.",0.0,0.886,0.114,0.7717,positive
2d186242-a8e1-410a-bbd9-686b8d47e6b8,AI in schools now Oriel Square report on Generative AI and the impact on teachers and learners. Report covers the key talking points from teacher roundtable. https://www.orielsquare.co.uk/ai-in-schools-now/,digital_ed,oriel_square,Other,2023Q4,neutral,0.8,AI in schools now Oriel Square report on Generative AI and the impact on teachers and learners. Report covers the key talking points from teacher roundtable.,0.0,1.0,0.0,0.0,neutral
2e544c9e-09d6-45ea-8162-923b6160ca7a,"TLS article - Teacher's friend or enemy? AI could revolutionize the classroom Robert Ades reviews 'Brave New Words' by Salman Khan and considers the role of AI in the classroom, particularly the potential for their use to reduce the relationships pupils form with their teachers.",digital_ed,times_literary_supplement,Other,2025Q1,neutral,0.8,"TLS article - Teacher's friend or enemy? AI could revolutionize the classroom Robert Ades reviews 'Brave New Words' by Salman Khan and considers the role of AI in the classroom, particularly the potential for their use to reduce the relationships pupils form with their teachers.",0.067,0.806,0.127,0.4767,positive
ff097c53-6c7b-4710-a953-ac8be5419899,"UNESCO education report advises ban on smartphones in schools A new UN report raised concerns on Wednesday about the excessive use of smartphones, calling for them to be banned in schools worldwide. According to the UN's education, science and culture agency UNESCO, the over-use of mobile phones impacts learning. https://news.un.org/en/story/2023/07/1139122",digital_ed,unesco,Other,2023Q3,critical,0.8,"UNESCO education report advises ban on smartphones in schools A new UN report raised concerns on Wednesday about the excessive use of smartphones, calling for them to be banned in schools worldwide. According to the UN's education, science and culture agency UNESCO, the over-use of mobile phones impacts learning.",0.123,0.877,0.0,-0.765,critical
ad061cde-e0d7-4367-a35a-3fa28e15ba06,5Rights Foundation - International regulatory decisions concerning EdTech companies' data practices The new report by the joint LSE and 5Rights Digital Futures for Children research centre shines a light on surveillance and profiling of children in education for commercial purposes; data transfers made with inadequate protection; a lack of transparency by tech companies as to data collection; and failures to properly restrict the purposes for which children's data could be used. M ore,digital_ed,5rights_foundation,Other,2024Q3,critical,0.9,5Rights Foundation - International regulatory decisions concerning EdTech companies' data practices The new report by the joint LSE and 5Rights Digital Futures for Children research centre shines a light on surveillance and profiling of children in education for commercial purposes; data transfers made with inadequate protection; a lack of transparency by tech companies as to data collection; and failures to properly restrict the purposes for which children's data could be used. M ore,0.133,0.867,0.0,-0.8625,critical
e7a30a7b-dde0-4420-a9c4-5331f8c23aae,"POST Horizon scanning - Artificial intelligence: education and impacts on children and young people The Parliamentary Office of Science and Technology (POST) have published this briefing note looking at claims made for AI in education: Artificial Intelligence (AI) promises to be a vital technology, but how should it be used in education? Should people be educated about AI? What are key concerns?",digital_ed,post_parliament,Other,2024Q4,neutral,0.8,"POST Horizon scanning - Artificial intelligence: education and impacts on children and young people The Parliamentary Office of Science and Technology (POST) have published this briefing note looking at claims made for AI in education: Artificial Intelligence (AI) promises to be a vital technology, but how should it be used in education? Should people be educated about AI? What are key concerns?",0.0,0.878,0.122,0.7219,positive
68f2b865-80b3-4d02-9571-8e38ddb4b802,Artificial Incentives: Will students feel motivated to work for their AI-masters? From Becky Allen of TeacherTapp's blog BlogPost,digital_ed,rebecca_allen,Other,2024Q1,neutral,0.8,Artificial Incentives: Will students feel motivated to work for their AI-masters? From Becky Allen of TeacherTapp's blog BlogPost,0.0,0.751,0.249,0.6486,positive
223978f6-f4b5-4ceb-8f4d-e7745d9fb27c,"5Rights Foundation – Bridging the digital divide for children: a global call to action A new report sets out principles, objectives and actions to build an ""open, free, secure and human-centred digital future for all"".",digital_ed,5rights_foundation,Other,2024Q4,positive,0.8,"5Rights Foundation – Bridging the digital divide for children: a global call to action A new report sets out principles, objectives and actions to build an ""open, free, secure and human-centred digital future for all"".",0.0,0.853,0.147,0.6908,positive
0d8adb53-896a-4adb-bdbb-bb4b6395733a,FT - Is there a middle way on children and smartphones? This researcher thinks so Social psychologist Sonia Livingstone says there are alternatives to banning the young from social media,digital_ed,financial_times,Other,2024Q2,neutral,0.8,FT - Is there a middle way on children and smartphones? This researcher thinks so Social psychologist Sonia Livingstone says there are alternatives to banning the young from social media,0.0,1.0,0.0,0.0,neutral
b37a7320-c080-4ce2-9292-9a62f2123d63,"'Dangers' of AI in education must be addressed Schools minister Nick Gibb has said he believes the ""dangers"" of artificial intelligence (AI) in education need to be addressed alongside the benefits it can bring, and that assessing students' work ""under examination conditions"" can help address plagiarism concerns. Mr Gibb said: ""There are ways of conducting computer-based tests. So for example, the multiplication tables check for Year 4 pupils is done on a computer and AI can't affect that. It's in a protected environment and the children have to answer the question. And a lot of exam boards and Ofqual are doing a lot of research into using computer-based testing, online testing. You just have to make sure that it is protected from corruption."" Daily Express",digital_ed,express_and_star,Other,2023Q3,critical,0.8,"'Dangers' of AI in education must be addressed Schools minister Nick Gibb has said he believes the ""dangers"" of artificial intelligence (AI) in education need to be addressed alongside the benefits it can bring, and that assessing students' work ""under examination conditions"" can help address plagiarism concerns. Mr Gibb said: ""There are ways of conducting computer-based tests. So for example, the multiplication tables check for Year 4 pupils is done on a computer and AI can't affect that. It's in a protected environment and the children have to answer the question. And a lot of exam boards and Ofqual are doing a lot of research into using computer-based testing, online testing. You just have to make sure that it is protected from corruption."" Daily Express",0.046,0.836,0.118,0.8442,positive
9f7c1571-1a80-4b34-a83e-372ef2c1104b,Society for Research into Higher Education (SRHE) - Inclusive AI Roundtable Webinar Series This roundtable series is an opportunity to explore experiences and emerging research specifically in relation to AI and inclusion in HE. The first event on Inclusive Learning in the Age of AI: Opportunities for Undergraduates is on 11 th June.,digital_ed,society_for_research_into_higher_education,Other,2025Q2,neutral,0.8,Society for Research into Higher Education (SRHE) - Inclusive AI Roundtable Webinar Series This roundtable series is an opportunity to explore experiences and emerging research specifically in relation to AI and inclusion in HE. The first event on Inclusive Learning in the Age of AI: Opportunities for Undergraduates is on 11 th June.,0.0,0.904,0.096,0.6597,positive
32677c03-4135-43ad-b592-5f5882fb31a6,Jacobs Foundation and European EdTech Alliance - EdTech Strategy Lab This initiative will host a series of knowledge exchange formats to connect all key stakeholders and advance evidence-informed evaluation mechanisms across the worldwide EdTech ecosystem.,digital_ed,edtech_strategy_lab,Other,2024Q2,positive,0.8,Jacobs Foundation and European EdTech Alliance - EdTech Strategy Lab This initiative will host a series of knowledge exchange formats to connect all key stakeholders and advance evidence-informed evaluation mechanisms across the worldwide EdTech ecosystem.,0.0,1.0,0.0,0.0,neutral
ca9a709d-0a71-47c0-87dc-0fdfd2a7e1b9,"ESRC Digital Good Research Fund 2024, 'Evaluating the Digital Good': call for applications now open Evaluating the Digital Good invites proposals which do one or more of the following: explore whether and how the digital good can or should be evaluated explore how to evaluate the digital good across different technologies, contexts and domains consider the role of diverse communities, sectors and organisations in evaluating the digital good test methodological innovations for evaluating the digital good. Find out more and apply",digital_ed,digital_good_network,Other,2024Q1,neutral,0.8,"ESRC Digital Good Research Fund 2024, 'Evaluating the Digital Good': call for applications now open Evaluating the Digital Good invites proposals which do one or more of the following: explore whether and how the digital good can or should be evaluated explore how to evaluate the digital good across different technologies, contexts and domains consider the role of diverse communities, sectors and organisations in evaluating the digital good test methodological innovations for evaluating the digital good. Find out more and apply",0.0,0.785,0.215,0.9601,positive
cc0bf808-2dca-423f-9b22-765362165162,"Digital Poverty Alliance - Low-income pupils offline for weeks over summer hols 57% of low-income families say their child struggles to access devices or reliable internet outside school for homework or learning, a problem that intensified over the holidays (study of 2,000 parents and 600 teachers).",digital_ed,digit_fyi,Other,2025Q3,critical,0.8,"Digital Poverty Alliance - Low-income pupils offline for weeks over summer hols 57% of low-income families say their child struggles to access devices or reliable internet outside school for homework or learning, a problem that intensified over the holidays (study of 2,000 parents and 600 teachers).",0.187,0.765,0.049,-0.7506,critical
e38afcdb-9be2-4f05-beb3-c9b2e162a734,UNICEF - A Global Review of Selected Digital Inclusion Policies This review by UNICEF assessed 126 digital inclusion policies to identify policy gaps that need to be addressed to achieve greater digital equality for children.,digital_ed,unicef,Other,2024Q2,neutral,0.8,UNICEF - A Global Review of Selected Digital Inclusion Policies This review by UNICEF assessed 126 digital inclusion policies to identify policy gaps that need to be addressed to achieve greater digital equality for children.,0.0,0.932,0.068,0.3612,positive
ec8aade7-c858-444c-a5d9-17a01bb4bc21,A Children's Wellbeing Bill: Schoolsweek summarises key proposals Labour government will introduce a raft of schools policies through its 'Children's Wellbeing Bill' Freddie Whittaker,political_context_and_organisations,schools_week,schools_week,2024Q3,neutral,0.8,A Children's Wellbeing Bill: Schoolsweek summarises key proposals Labour government will introduce a raft of schools policies through its 'Children's Wellbeing Bill' Freddie Whittaker,0.0,1.0,0.0,0.0,neutral
c97ff62f-83ca-47ec-a4c7-b4e24157ae0a,"Deadline 23 August 2023 Education secretary Gillian Keegan has launched a call for evidence on using artificial intelligence (AI) like ChatGPT in schools ""to get the best"" out of the new technology.",political_context_and_organisations,schools_week,schools_week,2023Q3,positive,0.8,"Deadline 23 August 2023 Education secretary Gillian Keegan has launched a call for evidence on using artificial intelligence (AI) like ChatGPT in schools ""to get the best"" out of the new technology.",0.0,0.712,0.288,0.8834,positive
4934f388-8f41-41d3-8339-cefba4333523,"SchoolsWeek - Rate of pupils leaving for home education doubles Poorer areas see some of the biggest rises, as more parents withdraw children because of unmet needs Read the article",political_context_and_organisations,schools_week,schools_week,2024Q1,critical,0.8,"SchoolsWeek - Rate of pupils leaving for home education doubles Poorer areas see some of the biggest rises, as more parents withdraw children because of unmet needs Read the article",0.079,0.921,0.0,-0.3612,critical
6685aab3-e8dd-4549-b42c-bc1737b441cc,Schools Week - DfE can't show 'value for money' of £9.2bn disadvantage spend Spending watchdog finds 'limited evidence' of how well almost half of funding to narrow attainment gap is used. Jack Dyson Original Report from National Audit Office,political_context_and_organisations,schools_week,schools_week,2024Q3,critical,0.8,Schools Week - DfE can't show 'value for money' of £9.2bn disadvantage spend Spending watchdog finds 'limited evidence' of how well almost half of funding to narrow attainment gap is used. Jack Dyson Original Report from National Audit Office,0.149,0.753,0.097,-0.3261,critical
fb084951-9067-43d3-bbb7-f7cc00560400,Damian Hinds returns to DfE as schools minister Appointment follows resignation of schools minister Nick Gibb SchoolsWeek,political_context_and_organisations,schools_week,schools_week,2023Q4,neutral,0.9,Damian Hinds returns to DfE as schools minister Appointment follows resignation of schools minister Nick Gibb SchoolsWeek,0.121,0.879,0.0,-0.296,critical
e473b25b-152f-43f1-9659-a57b0eebe7ee,Schools Week - SEND: DfE 'looking into' how many schools are not inclusive Children's minister David Johnston reveals he is probing why some schools have far fewer pupils with EHCPs,political_context_and_organisations,schools_week,schools_week,2024Q2,neutral,0.8,Schools Week - SEND: DfE 'looking into' how many schools are not inclusive Children's minister David Johnston reveals he is probing why some schools have far fewer pupils with EHCPs,0.0,1.0,0.0,0.0,neutral
a2b4c32e-25bc-411c-9663-a6b81cf0fa48,Improving the way Ofsted inspects education: report on the responses to the consultation Ofsted reports on the outcomes from the Big Listen consultation and the next steps for inspection.,political_context_and_organisations,uk_government,uk_government,2025Q3,neutral,0.8,Improving the way Ofsted inspects education: report on the responses to the consultation Ofsted reports on the outcomes from the Big Listen consultation and the next steps for inspection.,0.0,0.909,0.091,0.4215,positive
a72846bb-5b55-4983-bc3d-a22047d87509,DfE Research & Analysis - Identifying and supporting the needs of children with SEND in mainstream settings Findings from a series of rapid evidence assessments on what works to identify and support the needs of children and young people with SEND in mainstream and early years settings.,political_context_and_organisations,uk_government,uk_government,2025Q4,neutral,0.8,DfE Research & Analysis - Identifying and supporting the needs of children with SEND in mainstream settings Findings from a series of rapid evidence assessments on what works to identify and support the needs of children and young people with SEND in mainstream and early years settings.,0.0,0.889,0.111,0.6808,positive
9ccfb9aa-bada-4fed-9b61-ab52eac67450,"Ofsted Big Listen Ofsted chief will put disadvantaged children first, as he launches 'Big Listen' to hear from parents and professionals and will launch a strand of the consultation specifically aimed at children later this month. Ofsted Big Listen",political_context_and_organisations,uk_government,uk_government,2024Q1,positive,0.8,"Ofsted Big Listen Ofsted chief will put disadvantaged children first, as he launches 'Big Listen' to hear from parents and professionals and will launch a strand of the consultation specifically aimed at children later this month. Ofsted Big Listen",0.066,0.934,0.0,-0.4019,critical
bb29f0cc-5188-4bcc-8989-3cc0df7c3db9,Bridget Phillipson's speech at the Confederation of School Trusts (CST) Conference sets out some principles upon which the government's reforms will be based Speech,political_context_and_organisations,uk_government,uk_government,2024Q4,neutral,0.8,Bridget Phillipson's speech at the Confederation of School Trusts (CST) Conference sets out some principles upon which the government's reforms will be based Speech,0.0,0.881,0.119,0.4767,positive
098d4f0f-8d62-43db-b589-f372a6da0e05,"Ofsted - Ofsted to strengthen inspections through new team structures School and FE inspections will be led by current His Majesty's Inspectors, or OIs with recent HMI experience, drawing on their more in-depth inspection expertise and training.",political_context_and_organisations,uk_government,uk_government,2025Q3,neutral,0.8,"Ofsted - Ofsted to strengthen inspections through new team structures School and FE inspections will be led by current His Majesty's Inspectors, or OIs with recent HMI experience, drawing on their more in-depth inspection expertise and training.",0.0,0.94,0.06,0.3182,positive
354625aa-f2e6-4802-b417-67c7bf6b03e9,"Office for Science - Routes for academic engagement with Government Guide on how to use academic expertise to make an impact on national priorities. This can range from responding to one of the government's areas of research interest to undertaking an internship, fellowship or apprenticeship.",political_context_and_organisations,uk_government,uk_government,2025Q2,neutral,0.8,"Office for Science - Routes for academic engagement with Government Guide on how to use academic expertise to make an impact on national priorities. This can range from responding to one of the government's areas of research interest to undertaking an internship, fellowship or apprenticeship.",0.0,0.878,0.122,0.7184,positive
17f6595b-5405-4414-8e01-897d5686bc96,Consultation: Curriculum for Wales: continuing the journey We want your views on guidance to replace the 'The journey to curriculum roll-out' section of the Curriculum for Wales Framework guidance. gov.wales report,political_context_and_organisations,welsh_government,welsh_government,2023Q4,neutral,0.8,Consultation: Curriculum for Wales: continuing the journey We want your views on guidance to replace the 'The journey to curriculum roll-out' section of the Curriculum for Wales Framework guidance. gov.wales report,0.0,0.958,0.042,0.0772,positive
9eaa996f-9c68-4c8b-a13e-911fcc179550,Education Wales events - Shape the future of digital skills education in Wales National network conversation on the Digital Competence Framework (DCF),political_context_and_organisations,welsh_government,welsh_government,2025Q2,neutral,0.8,Education Wales events - Shape the future of digital skills education in Wales National network conversation on the Digital Competence Framework (DCF),0.0,1.0,0.0,0.0,neutral
0db2879f-5649-4cd8-828c-8cb4eda636de,Education Wales blog - Embedding the Enabling Learning Guidance in Wales a blog introducing the Enabling learning National Network Conversations (NNC) which welcomed practitioners from across Wales to share how they are applying the new guidance in their settings.,political_context_and_organisations,welsh_government,welsh_government,2025Q2,positive,0.8,Education Wales blog - Embedding the Enabling Learning Guidance in Wales a blog introducing the Enabling learning National Network Conversations (NNC) which welcomed practitioners from across Wales to share how they are applying the new guidance in their settings.,0.0,0.889,0.111,0.5574,positive
8951c2c2-ec28-4bd4-8f95-570ed34f6cb4,Welsh Government Blog - How is Estyn changing its approach to Inspection under Curriculum for Wales? – Insights from a Peer Inspector. Ceri Richmond,political_context_and_organisations,welsh_government,welsh_government,2024Q2,neutral,0.8,Welsh Government Blog - How is Estyn changing its approach to Inspection under Curriculum for Wales? – Insights from a Peer Inspector. Ceri Richmond,0.0,1.0,0.0,0.0,neutral
a54ae15b-cd3b-4dd1-8975-a8bf8ece04c1,"The Scottish government has announced its 2023-24 Programme for Government, This will see the creation of an educational exchange programme – building on the initial ""test and learn"" project taking place this academic year – and a period of development working towards a new funding model for post-school education. https://www.gov.scot/publications/programme-government-2023-24/",political_context_and_organisations,scottish_government,scottish_government,2023Q3,positive,0.8,"The Scottish government has announced its 2023-24 Programme for Government, This will see the creation of an educational exchange programme – building on the initial ""test and learn"" project taking place this academic year – and a period of development working towards a new funding model for post-school education.",0.0,0.958,0.042,0.2732,positive
c2699261-58c2-48b4-b556-059953c31d43,"Scottish Government - Scrapping the two child limit to help end child poverty The Scottish Government will effectively scrap the impact of the two-child limit from 2nd March 2026, Social Justice Secretary Shirley-Anne Somerville has confirmed.",political_context_and_organisations,scottish_government,scottish_government,2025Q2,neutral,0.8,"Scottish Government - Scrapping the two child limit to help end child poverty The Scottish Government will effectively scrap the impact of the two-child limit from 2nd March 2026, Social Justice Secretary Shirley-Anne Somerville has confirmed.",0.074,0.722,0.203,0.6908,positive
f2614a1f-a459-4266-a07e-7cb118c95d30,"Scottish Government - Child poverty in Scotland falls Annual statistics published today show that compared with the previous year's statistics, relative child poverty in 2023-24 reduced from 26% to 22% in Scotland while absolute child poverty fell from 23% to 17%. UK Poverty statistics published today show levels of relative child poverty at 31% and absolute child poverty at 26%.",political_context_and_organisations,scottish_government,scottish_government,2025Q2,positive,0.8,"Scottish Government - Child poverty in Scotland falls Annual statistics published today show that compared with the previous year's statistics, relative child poverty in 2023-24 reduced from 26% to 22% in Scotland while absolute child poverty fell from 23% to 17%. UK Poverty statistics published today show levels of relative child poverty at 31% and absolute child poverty at 26%.",0.268,0.732,0.0,-0.9628,critical
0bef656c-70e2-4802-9bb7-d0d7353829b9,Scottish Government - Summary Statistics for Schools in Scotland 2023 Supplementary Statistics Published New measure of persistent absence included.,political_context_and_organisations,scottish_government,scottish_government,2024Q1,neutral,0.8,Scottish Government - Summary Statistics for Schools in Scotland 2023 Supplementary Statistics Published New measure of persistent absence included.,0.0,1.0,0.0,0.0,neutral
2d52eff7-c276-43fc-b07c-5d1d9f298b29,Why are Britain's kids refusing to go to school? As a new school year begins more children than ever were worried about returning. What's being done to get them into the classroom – and is that always the best idea? https://www.theguardian.com/education/2023/sep/02/children-are-holding-a-mirror-up-to-us-why-are-britains-kids-refusing-to-go-to-school,political_context_and_organisations,guardian,guardian,2023Q3,neutral,0.8,Why are Britain's kids refusing to go to school? As a new school year begins more children than ever were worried about returning. What's being done to get them into the classroom – and is that always the best idea?,0.113,0.796,0.09,0.168,positive
eed0e947-75dd-4633-a0f5-06467e701961,"The devastating impact Covid and austerity had on children in England As children's services leaders call for a national plan of action, The Guardian looks at four key affected areas of policy",political_context_and_organisations,guardian,guardian,2024Q1,critical,0.8,"The devastating impact Covid and austerity had on children in England As children's services leaders call for a national plan of action, The Guardian looks at four key affected areas of policy",0.164,0.836,0.0,-0.7096,critical
334d2bb1-0515-4d19-8166-cc6d4d73c202,"Fix SEN funding to avoid 'absurd' council deficits in England, IFS says Thinktank calls on government to set a long-term vision for radical change Read the IFS report",political_context_and_organisations,guardian,guardian,2024Q4,critical,0.8,"Fix SEN funding to avoid 'absurd' council deficits in England, IFS says Thinktank calls on government to set a long-term vision for radical change Read the IFS report",0.073,0.861,0.066,-0.0516,critical
