id,newsletter_number,issue_date,theme,subtheme,title,description,link,new_theme,domain,organisation,title_length,description_length,title_word_count,description_word_count
e043f610-68ae-444f-aac9-bc8074df781d,27,1 March 2024,Update from the ESRC Education Research Programme,,What matters in education? - Investing in the Early Years: priorities and challenges,"26 March 2024, 5:30 pm–7:00 pm",https://www.ucl.ac.uk/education-research-programme/events/2024/mar/investing-early-years-priorities-and-challenges,project_updates,www.ucl.ac.uk,ucl,84,30,13,6
28ec4be7-9891-4d21-adfa-b99fe769d090,27,1 March 2024,Political landscape & key organisations,,Labour Together - Broad and Bold: Building a Modern Curriculum,Proposals for the school curriculum.,https://www.labourtogether.uk/all-reports/broad-and-bold,political_context_and_organisations,www.labourtogether.uk,labour_together,62,36,10,5
cefdd940-6d67-45aa-9869-ee03b6b368c4,28,8 March 2024,Update from the ESRC Education Research Programme,,Investing in the Early Years: priorities and challenges,26 March 5pm – 6.30pm online Book,https://www.ucl.ac.uk/education-research-programme/events/2024/mar/investing-early-years-priorities-and-challenges,project_updates,www.ucl.ac.uk,ucl,55,33,8,7
d77c8a8e-a0f6-4220-8dca-3be1be43c130,28,8 March 2024,"Teacher recruitment, retention & development",,CFEY - Rethinking Leadership: What else? What next? What if?,In partnership with Big Education by Joe Hallgarten,https://cfey.org/reports/2024/02/rethinking-leadership-what-else-what-next-what-if,teacher_rrd,cfey.org,centre_for_education_and_youth,60,51,10,8
2db6c07f-6e02-440e-b926-94300543f808,28,8 March 2024,Political landscape & key organisations,,Liberal Democrat Spring Conference – EPI event: Investing in the future: education at the heart of future funding plans,"16th March 2024 13:00 Room 4, Novotel York",https://epi.org.uk/events/investing-in-the-future-education-at-the-heart-of-future-funding-plans,political_context_and_organisations,epi.org.uk,epi,119,42,19,8
39735295-98de-4da1-a045-4fa66bd44478,28,8 March 2024,Political landscape & key organisations,,"Nesta - The Radical How: how to build a mission-oriented government that delivers better outcomes, reduces risk, saves money, and rebuilds trust",Authors: Andrew Greenway and Tom Loosemore,https://options2040.co.uk/wp-content/uploads/2024/02/The-Radical-How.pdf,political_context_and_organisations,options2040.co.uk,options_2040_project,144,42,22,6
4fce49bd-c054-44fb-b9e2-fdfa9ea2a62e,28,8 March 2024,Research – Practice – Policy,,UPEN - Good evidence is diverse evidence: the case for Areas of Research Interest (ARIs),Author: Sinéad Murphy,https://www.upen.ac.uk/blogs?story_id=958,political_context_and_organisations,www.upen.ac.uk,upen,88,21,15,3
531319d8-9240-4b31-9146-1439e7a20aad,28,8 March 2024,Opportunities,,Expression of Interest: UPEN ARI Sub-Committee Co-chair,About subcommittees Application form,https://www.upen.ac.uk/members/subcommittees,events_opportunities_research,www.upen.ac.uk,upen,55,36,7,4
ffa392ee-951a-466c-8188-e8265dc99cba,29,15 March 2024,Update from the ESRC Education Research Programme,,Investing in the Early Years: priorities and challenges,26 March 5pm – 6.30pm Register,https://www.ucl.ac.uk/education-research-programme/events/2024/mar/investing-early-years-priorities-and-challenges,project_updates,www.ucl.ac.uk,ucl,55,30,8,6
3c5aee3d-4cd5-489c-be38-5f6fa74b1742,29,15 March 2024,Research – Practice – Policy,,"How research evidence is used in the House of Commons and the House of Lords, and how you could work with Parliament as a researcher.",Friday 22 March 1.00pm Online Register,https://t.co/pooio00qTO,political_context_and_organisations,t.co,twitter,133,38,25,6
3eb8a509-23b0-4742-a681-701fa1174663,29,15 March 2024,Research – Practice – Policy,,Event - BERA - Showcasing collaborative research partnerships: Practitioner Researcher and Higher Education Professionals,12 June 5.30-7.00pm online Register,https://www.bera.ac.uk/event/collaborative-research-between-practitioner-researcher-and-higher-education-2024,political_context_and_organisations,www.bera.ac.uk,bera,121,35,14,5
9bad9352-e58e-4382-a6d0-8d763bc761e9,29,15 March 2024,What matters in education?,,Schools Week report paints a damning picture of how schools are having to assist families in poverty,Trusts spend six-figure sums to support 'crisis' families,https://schoolsweek.co.uk/poverty-trusts-spend-six-figure-sums-to-support-crisis-families,political_context_and_organisations,schoolsweek.co.uk,schools_week,100,57,17,8
54cf7527-d132-441b-a6b6-b1b310ca17f1,30,22 March 2024,Update from the ESRC Education Research Programme,,Investing in the Early Years: priorities and challenges,26 March 5pm – 6.30pm,https://www.ucl.ac.uk/education-research-programme/events/2024/mar/investing-early-years-priorities-and-challenges,project_updates,www.ucl.ac.uk,ucl,55,21,8,5
57c2c045-2128-49a8-ba13-e7f92d130899,30,22 March 2024,"Teacher recruitment, retention & development",,Centre for Educational Leadership Event: Developing and retaining talented mentors,17th April at 5-6.30pm (Online),https://www.ucl.ac.uk/ioe/events/2024/apr/developing-and-retaining-talented-mentors,teacher_rrd,www.ucl.ac.uk,ucl,82,31,10,5
0bef656c-70e2-4802-9bb7-d0d7353829b9,30,22 March 2024,Four Nations Landscape,,Scottish Government - Summary Statistics for Schools in Scotland 2023 Supplementary Statistics Published,New measure of persistent absence included.,https://www.gov.scot/news/summary-statistics-for-schools-in-scotland-2023-supplementary-statistics-published,political_context_and_organisations,www.gov.scot,scottish_government,104,43,13,6
7aad9a58-e570-4ffb-8b5f-59e4a3129759,31,12 April 2024,Update from the ERP projects,,"Paper - Can an online scenario-based learning intervention influence preservice teachers' self-efficacy, career intentions, and perceived fit with the profession?","Rob Klassen, Hui Wang, Jade Rushby Read the paper",https://www.sciencedirect.com/science/article/pii/S0360131523002129,project_updates,www.sciencedirect.com,sciencedirect,162,49,20,9
1909da70-5357-4304-abe8-933b59d73498,31,12 April 2024,Update from the ERP projects,,Children's Participation in Schools vlog series,Catch up with vlog 1 and 2,https://childrens-participation.org/blogs-vlogs,project_updates,childrens-participation.org,childrends_participation_in_schools,47,26,6,7
236cbb6c-b7f7-4281-aed6-c06ba90f63e4,31,12 April 2024,EdTech,,The Alan Turing Institute - Children's Parliament Exploring Children's Rights and AI - a report from Scotland,Report,https://www.turing.ac.uk/sites/default/files/2023-05/exploring_childrens_rights_and_ai.pdf,digital_ed,www.turing.ac.uk,alan_turing_institute,109,6,17,1
9d2e3a3c-ef09-4cb3-858b-9f3eae9ef3b8,31,12 April 2024,Political landscape & key organisations,,A Confederation of School Trusts comment piece on some of the issues at stake - Helping Ofsted to help us: The Big Listen,Steve Rollett,https://cstuk.org.uk/news-publications/cst-blogs/helping-ofsted-to-help-us-the-big-listen,political_context_and_organisations,cstuk.org.uk,charities_supporting_teachers_uk,121,13,23,2
d1cde92e-35c9-4fb5-be8b-17a9bab0ee62,31,12 April 2024,Research – Practice – Policy,,The Universities Policy Engagement Network (UPEN) – Blog on the case for academics to engage with Areas of Research Interest nominated by Government Departments,Sinéad Murphy,https://www.upen.ac.uk/blogs?story_id=958,political_context_and_organisations,www.upen.ac.uk,upen,160,13,24,2
8951c2c2-ec28-4bd4-8f95-570ed34f6cb4,31,12 April 2024,Four Nations Landscape,,Welsh Government Blog - How is Estyn changing its approach to Inspection under Curriculum for Wales? – Insights from a Peer Inspector.,Ceri Richmond,https://educationwales.blog.gov.wales/2024/04/04/how-is-estyn-changing-its-approach-to-inspection-under-curriculum-for-wales-insights-from-a-peer-inspector,political_context_and_organisations,educationwales.blog.gov.wales,welsh_government,134,13,22,2
80932d3a-fe2d-4350-9052-e0fedf79b13a,31,12 April 2024,Four Nations Landscape,,IFS - New report on the challenges facing Welsh Education,Luke Sibieta,https://ifs.org.uk/publications/major-challenges-education-wales,political_context_and_organisations,ifs.org.uk,ifs,57,12,10,2
58cd68de-5cc4-43f5-b71f-6621f7af5eec,31,12 April 2024,What matters in education?,,The Conversation - More mental health support in schools makes sense – but some children may fall through gaps,Jo Ellins,https://theconversation.com/more-mental-health-support-in-schools-makes-sense-but-some-children-may-fall-through-gaps-225741,political_context_and_organisations,theconversation.com,conversation,110,9,19,2
8ce69455-90be-48ee-b111-549ada57d1c8,32,19 April 2024,"Teacher recruitment, retention & development",,The Conversation - How the pandemic deepened an existing wellbeing crisis in headteaching – new research on senior school leaders in Wales and Northern Ireland,"Emily Marchant, Orkan Okan, Tom Crick",https://theconversation.com/how-the-pandemic-deepened-an-existing-wellbeing-crisis-in-headteaching-new-research-219043,teacher_rrd,theconversation.com,conversation,159,37,25,6
142d6190-da40-47c4-b41b-6c8a44a78ac0,32,19 April 2024,Four Nations Landscape,,NI teaching unions accept formal pay offer to bring starting wages in line with England,Belfast Telegraph,https://www.belfasttelegraph.co.uk/news/education/ni-teaching-unions-accept-formal-pay-offer-to-bring-starting-wages-in-line-with-england/a548880879.html,political_context_and_organisations,www.belfasttelegraph.co.uk,belfast_telegraph,87,17,15,2
510ad166-9126-4349-aeea-3b89eb158386,34,3 May 2024,What matters in education?,,University of Bristol - New research reveals there are more school-based than regular foodbanks nationwide,Dr William Baker,https://www.bristol.ac.uk/education/news/2024/new-research-reveals-there-are-more-school-based-than-regular-foodbanks-nationwi.html,political_context_and_organisations,www.bristol.ac.uk,university_of_bristol,106,16,15,3
02309754-7c0e-4bd8-8b08-b637bd59c330,34,3 May 2024,What matters in education?,,The Conversation - Young people in Britain aren't bad at learning languages – but the school system doesn't make it easy for them,"Abigail Parrish, Lecturer in Languages Education, University of Sheffield",https://theconversation.com/young-people-in-britain-arent-bad-at-learning-languages-but-the-school-system-doesnt-make-it-easy-for-them-227485,political_context_and_organisations,theconversation.com,conversation,129,73,23,9
fce6aca9-1dad-4e38-a14f-df13e1d94d63,35,10 May 2024,"Teacher recruitment, retention & development",,The Independent - The mental health crisis crushing teachers – and what it means for schools,Ellie Harrison,https://www.independent.co.uk/life-style/teaching-mental-health-schools-quit-b2540733.html,teacher_rrd,www.independent.co.uk,independent,92,14,16,2
a27ecb62-6146-4ebd-815f-157df254f616,35,10 May 2024,Political landscape & key organisations,,"The DfE is inviting applications to its newly formed Science Advisory Council (SAC) including from those with expertise in AI and education technology, sustainable and secure school buildings and adapting to climate change, and physical and mental health challenges. The group will support the Department's Chief Scientific Adviser, ensuring that DfE has access to cutting-edge scientific evidence, analytical approaches, and expertise for robust, evidence-informed decision making.",Applications close 27 May More,https://www.civilservicejobs.service.gov.uk/csr/jobs.cgi?jcode=1907685&csource=csalerts,political_context_and_organisations,www.civilservicejobs.service.gov.uk,uk_civil_service_jobs,482,30,66,5
3f323069-ca99-4ae4-894e-5059014d1d68,36,17 May 2024,Updates from the projects,ERP project: Investigating the recruitment and retention of ethnic minority teachers PI: Stephen Gorard,The Conversation - New faith schools in England could soon allocate all their places on religious grounds – here's why that's a bad idea,Stephen Gorard,https://theconversation.com/new-faith-schools-in-england-could-soon-allocate-all-their-places-on-religious-grounds-heres-why-thats-a-bad-idea-229214,project_updates,theconversation.com,conversation,136,14,24,2
67289344-c1d6-4664-9cae-b820221ee50f,37,24 May 2024,EdTech,,BERA - Digitisation and education: an interdisciplinary exploration of new and emerging questions and approaches.,30 May 2024 2pm –5pm Online,https://www.bera.ac.uk/event/digitisation-and-education-2024,digital_ed,www.bera.ac.uk,bera,113,27,15,6
068ecd9f-53ff-4a17-a640-1ff66911592b,37,24 May 2024,Research – Practice – Policy,,Close to Practice Conference - Exploring Pathways: Bridging Theory and Practice in Education Research,"26th June 9.30 – 4, Nottingham Trent University",https://www.ntu.ac.uk/about-us/events/events/2024/6/close-to-practice-conference,political_context_and_organisations,www.ntu.ac.uk,nottingham_trent_university,101,47,14,8
120d0f1b-ded7-4570-9dac-65411ba44453,37,24 May 2024,Research – Practice – Policy,,EEF blog - Building a rich evidence picture: the importance of using multiple evidence sources,Kirstin Mulholland,https://educationendowmentfoundation.org.uk/news/eef-blog-building-a-rich-evidence-picture-the-importance-of-using-multiple-evidence-sources?token=97Fc7LoE3JuVH1o1zgGosbOYHh1l-Kpd,political_context_and_organisations,educationendowmentfoundation.org.uk,eef,94,18,15,2
c00fa026-43a7-445a-9e1f-b6375dd69def,37,24 May 2024,What matters in education?,,"The Guardian - So-called 'school refusal' must be tackled with compassion, not hard-hearted discipline",Paul Daley,https://www.theguardian.com/commentisfree/article/2024/may/13/so-called-school-refusal-must-be-tackled-with-compassion-not-hard-hearted-discipline,political_context_and_organisations,www.theguardian.com,guardian,102,10,14,2
e3c108d2-ae23-4f94-aa7d-84409026c5a4,38,7 June 2024,Updates from the projects,Sustainable school leadership: comparing approaches to the training supply and retention of senior school leaders across the UK PI: Toby Greany,The Conversation - School suspensions are on the rise – secondary schools can tackle this by creating a sense of belonging,"Toby Greany, Jodie Pennacchia Read",https://theconversation.com/school-suspensions-are-on-the-rise-secondary-schools-can-tackle-this-by-creating-a-sense-of-belonging-229155,project_updates,theconversation.com,conversation,122,34,21,5
5c399d00-a2be-412b-91d3-1557e81961b3,38,7 June 2024,Updates from the projects,Embedding children's participation rights in pedagogical practice in lower primary classrooms in Wales PI: Sarah Chicken,BERA Blog - Can the Curriculum for Wales and 'cynefin' enable children's participative rights in schools?,"Jacky Tyrie, Michelle Brinn Read",https://www.bera.ac.uk/blog/can-the-curriculum-for-wales-and-cynefin-enable-childrens-participative-rights-in-schools,project_updates,www.bera.ac.uk,bera,105,32,16,5
3918c1ea-f409-47de-b046-26ee18c6a4b9,38,7 June 2024,"Teacher recruitment, retention & development",,CCT Working paper - Revisiting the notion of teacher professionalism,Dr Lisa-Maria Müller & Dr Victoria Cook,https://chartered.college/professionalism-report,teacher_rrd,chartered.college,chartered_college_of_teaching,68,39,10,7
f6043690-4a98-48f1-9839-4cc13c08768e,38,7 June 2024,EdTech,,"LSE, 5Rights, Digital Future for Children - Impact of regulation on children's digital lives",Steve Wood,https://eprints.lse.ac.uk/123522/1/Impact_of_regulation_on_children_DFC_Research_report_May_2024.pdf?_gl=1%2A1n7h3xt%2A_ga%2AMTgxODYzMDM0MC4xNzE2NDcyMDUy%2A_ga_LWTEVFESYX%2AMTcxNzY4NjYzMS4zLjAuMTcxNzY4NjYzNi41NS4wLjA,digital_ed,eprints.lse.ac.uk,lse_repository,92,10,14,2
540a66d7-1f75-4305-9ae8-3c4f650fa37b,38,7 June 2024,EdTech,,BERJ -Exploring teachers' strategies for navigating compulsory digital transformations in Danish primary and lower secondary schools,Ronni Laursen,https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.4028?campaign=wolearlyvie,digital_ed,bera-journals.onlinelibrary.wiley.com,bera_journals,132,13,16,2
60ffe7c2-e11b-46e1-910a-49fa68af7632,38,7 June 2024,EdTech,,OECD – PISA in focus - Managing screen time,How to protect and equip students against distraction,https://www.oecd-ilibrary.org/education/managing-screen-time_7c225af4-en,digital_ed,www.oecd-ilibrary.org,oecd,43,53,9,8
6f19a173-5c1b-46aa-bd7f-0cf2bdf0f384,38,7 June 2024,Political landscape - the election,,IFS Report - School spending in England: a guide to the debate during the 2024 general election,Luke Sibieta,https://ifs.org.uk/sites/default/files/2024-06/School%20spending%20in%20England.pdf,political_context_and_organisations,ifs.org.uk,ifs,95,12,17,2
79ff52ec-c6aa-46c5-8a26-f92ff399b8c9,38,7 June 2024,Political landscape - the election,,NfER - Polling of teachers ahead of General Election 2024,teacher survey suggests school funding is top election,https://www.nfer.ac.uk/press-releases/nfer-teacher-survey-suggests-school-funding-is-top-election-issue,political_context_and_organisations,www.nfer.ac.uk,nfer,57,54,10,8
ddc9120d-9396-4c55-8f1a-37747c75a6b4,38,7 June 2024,Political landscape - the election,,IPPR report - An electoral strategy for childcare,Rachel Statham and Melanie Wilkes,https://ippr-org.files.svdcdn.com/production/Downloads/Electoral_strategy_for_childcare_May24.pdf,political_context_and_organisations,ippr-org.files.svdcdn.com,ippr,49,33,8,5
2b6b0347-2b40-4f1f-a210-6b521f0c71d3,38,7 June 2024,Research – Practice – Policy,,Children in Wales,This organisation is to put children's voices into policy,https://www.childreninwales.org.uk/news,political_context_and_organisations,www.childreninwales.org.uk,children_in_wales,17,57,3,9
7e006894-d775-40aa-8148-27d872d7022f,39,14 June 2024,Updates from the projects,Investigating the recruitment and retention of ethnic minority teachers PI: Stephen Gorard,The Conversation - Why UK government policies have failed to recruit enough teachers for years,Beng Huat See,https://theconversation.com/why-uk-government-policies-have-failed-to-recruit-enough-teachers-for-years-230586,project_updates,theconversation.com,conversation,94,13,15,3
65797292-8401-42cf-a255-941caa3c0e8d,40,21 June 2024,Research – Practice – Policy,,IPPO - Forward-looking Data Capabilities Are Needed to Transform Policymaking At a Local Level,"Veronica Hera, Sarah Chaytor, Jeremy Williams, Bonnie Buyuklieva",https://theippo.co.uk/forward-looking-data-capabilities-are-needed-to-transform-policymaking-at-a-local-level,political_context_and_organisations,theippo.co.uk,ippo,94,64,14,8
2a04bca3-a923-45b3-8739-4c945a3545d7,40,21 June 2024,What matters in education?,,BBC - Fears for children as special educational needs budgets tighten,"Branwen Jeffreys, Hope Rhodes",https://www.bbc.co.uk/news/articles/ceqq46x068xo,political_context_and_organisations,www.bbc.co.uk,bbc,69,29,11,4
0c3aa38a-3031-4986-a05d-2eb822939a85,40,21 June 2024,"Teacher recruitment, retention & development",,"EPI blog - Blog: The workforce challenges facing an incoming government - this blog post argues that ""retention problems persist, leaders are leaving the profession at a growing rate, and recruitment remains a challenge. On the other hand, an improved pay settlement, the sustained retention of early career teachers, and the increase in returners to the profession offer reasons for hope.""",By James Zuccollo,https://epi.org.uk/publications-and-research/blog-the-workforce-challenges-facing-an-incoming-government,teacher_rrd,epi.org.uk,epi,390,17,61,3
bc3f8709-0d5d-4f31-970f-895beb5b5a0b,41,28 June 2024,Political environment and key organisations,,EPI - General Election 2024: An analysis of manifesto pledges for education,"JON ANDREWS, ROBBIE CRUIKSHANKS, SHRUTI KHANDEKAR",https://epi.org.uk/publications-and-research/general-election-2024-an-analysis-of-manifesto-pledges-for-education,political_context_and_organisations,epi.org.uk,epi,75,49,12,6
eac10c5e-f50a-41b4-8dfd-07b69a5327ed,41,28 June 2024,Political environment and key organisations,,Big Education - Next Generation Schools Conference 2024 - a chance to hear from other practitioners,"14 October 10am – 4pm, London",https://bigeducation.org/product/next-generation-schools-conference-2024,political_context_and_organisations,bigeducation.org,big_education,99,29,16,6
a8028e9a-ab66-4664-aab6-c5813107bd56,41,28 June 2024,4 Nations,,Belfast telegraph - Education Minister welcomes new pay offer proposed to school support staff,Niamh Campbell,https://www.belfasttelegraph.co.uk/news/education/education-minister-welcomes-new-pay-offer-proposed-to-school-support-staff/a1838367630.html,political_context_and_organisations,www.belfasttelegraph.co.uk,belfast_telegraph,94,14,14,2
ab2f563b-a079-4c28-9c92-20550a09f899,41,28 June 2024,4 Nations,,Nation Cymru - Welsh Labour manifesto - pledge to recruit more teachers,Emily Price,https://nation.cymru/news/welsh-labour-launch-general-election-manifesto,political_context_and_organisations,nation.cymru,nation_cymru,71,11,12,2
b5297546-efb9-4449-9cfa-91f0c9b2410f,41,28 June 2024,4 Nations,,Holyrood - In Context: Education (Scotland) Bill: Long-awaited reform to revamp Scottish schools' performance,Sofia Villegas,"https://www.holyrood.com/inside-politics/view,in-context-education-scotland-bill",political_context_and_organisations,www.holyrood.com,holyrood_magazine,109,14,14,2
55affe70-c061-4f09-a094-a845d275864b,41,28 June 2024,What matters in education?,,The Guardian - Poorer high-ability UK children fall behind peers at school from age of 11,Richard Adams,https://www.theguardian.com/education/article/2024/jun/24/poorer-high-ability-uk-children-fall-behind-peers-at-school-from-age-of-11,political_context_and_organisations,www.theguardian.com,guardian,89,13,16,2
e7ae2098-30c0-49b6-8761-47be7c21ef83,41,28 June 2024,What matters in education?,Opportunities,Manchester Met – are looking to appoint a Research Fellow to undertake applied mixed methods research (such as implementation and process evaluations),Closing date: 18 July 2024,https://manmetjobs.mmu.ac.uk/jobs/vacancy/research-fellow-programme-evaluation-7645-manchester-birley-campus/7595/description,political_context_and_organisations,manmetjobs.mmu.ac.uk,manchester_metropolitan_university,150,26,22,5
ce403ff5-dcab-43f1-bdd4-c88bd694c454,41,28 June 2024,"Teacher recruitment, retention & development",,Teacher Tapp - Teachers' priorities for education reform 2024. This report shares the results from a Teacher Tapp survey about teacher's priorities for education reform conducted on behalf of the National Education Union (NEU).,Karen Wespieser,https://teachertapp.co.uk/publications/teachers-priorities-for-education-reform-2024,teacher_rrd,teachertapp.co.uk,teacher_tapp,227,15,34,2
4c39c619-6356-40eb-8805-9e53732540f9,41,28 June 2024,What matters in education?,,"FFT Datalabs - School outcomes of ""bright"" 5-year-olds from poor backgrounds - a blog post exploring the reasons why this group seems more likely to disengage from education in KS3",John Jerrim,https://ffteducationdatalab.org.uk/2024/06/school-outcomes-of-bright-5-year-olds-from-poor-backgrounds,political_context_and_organisations,ffteducationdatalab.org.uk,fft_ed_datalab,180,11,30,2
23395bbe-13fd-4eb4-887f-3ab2bd5c4abe,42,5 July 2024,"Teacher recruitment, retention & development",,IOE Blog - Sizing up Labour's ambition to address the teacher shortage in England,Dr Sam Sims,https://blogs.ucl.ac.uk/cepeo/2024/06/28/sizing-up-labours-ambition-to-address-the-teacher-shortage-in-england,teacher_rrd,blogs.ucl.ac.uk,ucl,81,11,14,3
8a91f0d8-1e99-4364-91a6-ee5741d8b1c8,42,5 July 2024,4 Nations,,NEU - Unions launch joint education manifesto for Northern Ireland,Education Crisis: Teachers launch manifesto ahead of General Election.,https://neu.org.uk/press-releases/unions-launch-joint-education-manifesto-northern-ireland,political_context_and_organisations,neu.org.uk,national_education_union,66,70,10,9
a29758dc-faf1-47b2-b3af-4e233d0e7528,43,12 July 2024,EdTech,,TPEA - Exploring the Epic Impact of Augmented Reality in Primary Science Education.,Warren Fearn and Katy Bloom,https://tpea.ac.uk/exploring-the-epic-impact-of-augmented-reality-in-primary-science-education-warren-fearn-and-katy-bloom,digital_ed,tpea.ac.uk,tpea_association,83,27,13,5
60cde320-9711-4c21-b43a-4face323907a,43,12 July 2024,Research – Practice – Policy,,UPEN - What can the next government do to strengthen academic-policy engagement?,"Sarah Chaytor, Chris Hewson, Andy Brown, Laura Bea",https://upen.ac.uk/resources/what-can-the-next-government-do-to-strengthen-academic-policy-engagement,political_context_and_organisations,upen.ac.uk,upen,80,50,12,8
119b5f5e-f54f-40d1-bd91-b620bd874c87,43,12 July 2024,What matters in education?,,"The rise and rise of Education, Health and Care Plans",Dave Thomson,https://ffteducationdatalab.org.uk/2024/07/the-rise-and-rise-of-education-health-and-care-plans,political_context_and_organisations,ffteducationdatalab.org.uk,fft_ed_datalab,53,12,10,2
a1d62762-5926-4e49-9526-ac7d4fa0ee80,44,1 August 2024,Political environment and key organisations,,DfE - Government launches Curriculum and Assessment Review,"Professor Becky Francis CBE, named as review chair.",https://www.gov.uk/government/news/government-launches-curriculum-and-assessment-review,political_context_and_organisations,www.gov.uk,uk_government,58,51,8,8
0efd7c8f-0d6d-4bff-a443-64ef72af3055,44,1 August 2024,Research – Practice – Policy,,FED Education- Who knows best? Effective policy making for coastal and rural schools. What the FED learned at a recent FED North in-person event about education and policy making.,Jo Malone Read it,https://fed.education/who-knows-best-effective-policy-making-for-coastal-and-rural-schools,political_context_and_organisations,fed.education,fed,179,17,29,4
7b9e8336-b7ac-4d8e-a346-bee5410ccd37,45,5 September 2024,Updates from the projects,Investigating the recruitment and retention of ethnic minority teachers and its relationship to school outcomes PI: Stephen Gorard,The Conversation - Teachers in England receive 5.5% pay award – here's what else needs to be done to keep them in schools,Beng Huat See and Stephen Gorard Read,https://theconversation.com/teachers-in-england-receive-5-5-pay-award-heres-what-else-needs-to-be-done-to-keep-them-in-schools-234982,project_updates,theconversation.com,conversation,121,37,23,7
1c59f6d5-6001-41ec-a383-dfffc75cdca3,46,20 September 2024,"Teacher recruitment, retention & development",,BERA event - Has Quality Killed Teaching? Exploring the Crisis in Teacher Recruitment and Retention,9 October 9am – 10am Free for members Book,https://www.bera.ac.uk/event/has-quality-killed-teaching-2024,teacher_rrd,www.bera.ac.uk,bera,99,42,15,9
c22b3758-1b67-4a5b-a74d-2db1a67061f7,46,20 September 2024,EdTech,,The Conversation - Should you give your child a 'dumb' phone? They aren't the answer to fears over kids' social media use,Andy Phippen,https://theconversation.com/should-you-give-your-child-a-dumb-phone-they-arent-the-answer-to-fears-over-kids-social-media-use-238129,digital_ed,theconversation.com,conversation,121,12,22,2
40850364-b7dd-41f4-b91b-4f1afe6359d1,46,20 September 2024,Four Nations,,"Belfast Telegraph - Kids being kept home from school because parents can't afford uniforms, warns councillor",Mark Bain,https://www.belfasttelegraph.co.uk/news/education/kids-being-kept-home-from-school-because-parents-cant-afford-uniforms-warns-councillor/a371327989.html,political_context_and_organisations,www.belfasttelegraph.co.uk,belfast_telegraph,108,9,16,2
0ddb705e-8ee8-41ef-9725-3f62dc3ac155,46,20 September 2024,Four Nations,,Belfast Telegraph - Plans to ban mobiles in NI schools are a bad call by Givan,Matthew Taylor,https://www.belfasttelegraph.co.uk/opinion/comment/plans-to-ban-mobiles-in-ni-schools-are-a-bad-call-by-givan/a911328631.html,political_context_and_organisations,www.belfasttelegraph.co.uk,belfast_telegraph,78,14,16,2
15990fe6-f498-427b-b83c-a2c2525f1377,47,27 September 2024,"Teacher recruitment, retention & development",,Ofsted blog - The challenges of teacher recruitment and retention in England,"Lee Owston, National Director Education and Jason Bradbury",https://educationinspection.blog.gov.uk/2024/09/17/the-challenges-of-teacher-recruitment-and-retention-in-england,teacher_rrd,educationinspection.blog.gov.uk,ofsted_blog,76,58,12,8
cba160df-0b1a-40cd-b692-d4514a4f5d7d,47,27 September 2024,Four Nations,,Scottish Government - Reform of qualifications and assessment,"Less reliance on ""high stakes"" final exams.",https://www.gov.scot/news/reform-of-qualifications-and-assessment,political_context_and_organisations,www.gov.scot,scottish_government,61,43,8,7
93f868c5-9a90-4888-a1c8-603ef037c05d,47,27 September 2024,Four Nations,,Welsh Government Consultation - Charitable non-domestic rates relief for private schools,Closes: 16 December 2024,https://bit.ly/4eBA0Vz,political_context_and_organisations,bit.ly,twitter,88,24,11,4
ef8126f2-2ad1-4932-9288-e6b23aee2221,48,4 October 2024,"Teacher recruitment, retention & development",,Schools Week - NEU teachers vote to accept 5.5% pay rise,But leader Daniel Kebede calls for 'major pay correction',https://schoolsweek.co.uk/neu-teachers-vote-to-accept-5-5-pay-rise-for-2025,teacher_rrd,schoolsweek.co.uk,schools_week,56,57,11,9
65291bc9-596f-4b31-8e3b-9e4c48a31a9c,49,11 October 2024,Updates from the programme,,What matters in education? - Democratic decision-making in English education: whose voices count?,Catch up with the video,https://mediacentral.ucl.ac.uk/Play/115142,project_updates,mediacentral.ucl.ac.uk,ucl,97,23,13,5
b5548a5b-f2f9-4a24-95b2-989dbc249fe0,51,25 October 2024,Updates from the projects,"Investigating the recruitment and retention of ethnic minority teachers, and its relationship to school outcomes PI: Stephen Gorard",Taylor & Francis have published a Social justice Insight on Addressing the global teacher shortage - Responding to a decades-old crisis,Beng Huat See is one of the contributors,https://insights.taylorandfrancis.com/social-justice/teacher-shortage,project_updates,insights.taylorandfrancis.com,taylor_and_francis,135,40,21,8
7dc4a522-ebc2-4c21-8e21-fc952a1cdfdf,51,25 October 2024,What matters in education?,,"BBC News - Free school meals trial feeds 20,000 more children",Nathan Standley and Elaine Dunkley,https://www.bbc.co.uk/news/articles/cp8egkp8y90o,political_context_and_organisations,www.bbc.co.uk,bbc,61,34,11,5
bb29f0cc-5188-4bcc-8989-3cc0df7c3db9,53,15 November 2024,Political environment and key organisations,,Bridget Phillipson's speech at the Confederation of School Trusts (CST) Conference sets out some principles upon which the government's reforms will be based,Speech,https://www.gov.uk/government/speeches/bridget-phillipsons-speech-to-the-confederation-of-school-trusts,political_context_and_organisations,www.gov.uk,uk_government,157,6,23,1
